date/time,settlement id,type,order id,sku,description,quantity,marketplace,account type,fulfillment,order city,order state,order postal,tax collection model,product sales,product sales tax,shipping credits,shipping credits tax,gift wrap credits,giftwrap credits tax,promotional rebates,promotional rebates tax,marketplace withheld tax,selling fees,fba fees,other transaction fees,other,total
"Jul 16, 2021 12:01:17 AM PDT",14473492441,Order,111-1914568-9633018,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,VICTOR,NY,14564-9802,MarketplaceFacilitator,4.19,0.31,0,0,0,0,0,0,-0.31,-0.76,-2.16,0,0,1.27
"Jul 16, 2021 1:27:39 AM PDT",14473492441,Order,114-3094393-3766645,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,San Gabriel,CA,91776-4011,MarketplaceFacilitator,4.29,0.44,0,0,0,0,0,0,-0.44,-0.77,-2.16,0,0,1.36
"Jul 16, 2021 1:36:53 AM PDT",14473492441,Order,111-7130484-4823418,5xpp_code:31665_Snuffer-,ARSUK Candle Snuffer Fire Extinguisher Solid Brass Nickel Wooden Candle Cover Tool to Safely Extinguish Candle Snuffer Candle Accessories (Brass-Elega,1,amazon.com,Standard Orders,Amazon,CHICAGO,IL,60661-1359,MarketplaceFacilitator,10,1.03,0,0,0,0,0,0,-1.03,-1.8,-3.47,0,0,4.73
"Jul 16, 2021 1:38:57 AM PDT",14473492441,Order,113-1413739-9001850,5xpp_code:31665_Snuffer-,ARSUK Candle Snuffer Fire Extinguisher Solid Brass Nickel Wooden Candle Cover Tool to Safely Extinguish Candle Snuffer Candle Accessories (Brass-Elega,1,amazon.com,Standard Orders,Amazon,LAKEWOOD,CA,90712-1283,MarketplaceFacilitator,10,1.03,0,0,0,0,0,0,-1.03,-1.8,-3.47,0,0,4.73
"Jul 16, 2021 1:59:19 AM PDT",14473492441,Order,113-7472855-4566633,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,BRADENTON,FL,34211-2427,MarketplaceFacilitator,4.29,0.3,0,0,0,0,0,0,-0.3,-0.77,-2.16,0,0,1.36
"Jul 16, 2021 2:17:16 AM PDT",14473492441,Order,114-0095285-4598643,FBA_4PP_10pc_Glow_inthedark_Marbles,ARSUK 10pcs Large Handmade Glow in The Dark Doted Style Glass Marbles Sports Toys & Outdoor (10 Pcs Glow in The Dark Marbles),1,amazon.com,Standard Orders,Amazon,MEDFORD,NY,11763-1977,MarketplaceFacilitator,12.69,1.09,0,0,0,0,0,0,-1.09,-2.28,-3.64,0,0,6.77
"Jul 16, 2021 2:21:55 AM PDT",14473492441,Order,112-8615279-8580264,FBA-JxII-1499-DENTAL-MIRROR,2 Pieces Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools,1,amazon.com,Standard Orders,Amazon,GRAY,GA,31032-5808,MarketplaceFacilitator,4.49,0.31,0,0,0,0,0,0,-0.31,-0.43,-3.47,0,0,0.59
"Jul 16, 2021 3:10:59 AM PDT",14473492441,Refund,111-5019210-9289831,B1xpp_GD001_2Pairs-Boot Rack,"ARSUK Boot Rack, Walking Boot Stand, Metal - Indoor and outdoor, Walking Boots or Shoes - The Ideal Welly, Boot or Shoe Storage Solution - Wellington",1,amazon.com,Standard Orders,Seller,INDIANAPOLIS,IN,46220-5048,MarketplaceFacilitator,-89.99,-6.3,-39.98,0,0,0,0,0,6.3,23.4,0,0,0,-106.57
"Jul 16, 2021 6:35:10 AM PDT",14473492441,Order,113-8654244-1496209,FBA-USA-1197-Stork-Black-White,"Embroidery Scissors Sewing Sharp Shears fabric crafting scissor for Threading Art Home crafts, Office Work, Vintage stork style safety Needlework Cros",1,amazon.com,Standard Orders,Amazon,ORLAND,CA,95963-1692,MarketplaceFacilitator,3.44,0.27,0.07,0,0,0,-0.07,0,-0.27,-0.62,-2.7,0,0,0.12
"Jul 16, 2021 6:56:12 AM PDT",14473492441,Order,111-9963011-9773044,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,FRANKFORT,IL,60423-1513,MarketplaceFacilitator,4.19,0.34,0,0,0,0,0,0,-0.34,-0.76,-2.16,0,0,1.27
"Jul 16, 2021 9:46:07 AM PDT",14473492441,Order,114-8304048-2903449,EU_Speed_Loader_90_rounds_BLK_Cxpp,ARSUK Airsoft BB Speed Loader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine,1,amazon.com,Standard Orders,Amazon,JOLIET,IL,60431-8874,MarketplaceFacilitator,6.39,0.58,0,0,0,0,0,0,-0.58,-1.15,-3.47,0,0,1.77
"Jul 16, 2021 10:20:14 AM PDT",14473492441,Order,114-5313197-2399457,EU_neck&Desk_MAGNIFIER-MG11B-1,"ARSUK Magnifying Magnifier Glass, LED Lighted Hands-Free Neck and Desk with Light Stand for Reading Needlework Hobby Jewelry Repair Cross Stitch Art C",1,amazon.com,Standard Orders,Amazon,CHURCH ROAD,VA,23833-3043,MarketplaceFacilitator,13.99,0.74,0,0,0,0,0,0,-0.74,-2.52,-3.64,0,0,7.83
"Jul 16, 2021 11:30:38 AM PDT",14473492441,Order,113-7277703-2362643,EU_Speed_Loader_90_rounds_BLK_Cxpp,ARSUK Airsoft BB Speed Loader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine,1,amazon.com,Standard Orders,Amazon,GRAND RAPIDS,MI,49503-1962,MarketplaceFacilitator,6.39,0.38,0,0,0,0,0,0,-0.38,-1.15,-3.47,0,0,1.77
"Jul 16, 2021 1:04:30 PM PDT",14473492441,Order,111-6610880-0366665,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,Mauldin,South Carolina,29662,MarketplaceFacilitator,4.29,0.26,0,0,0,0,0,0,-0.26,-0.77,-2.16,0,0,1.36
"Jul 16, 2021 4:06:17 PM PDT",14473492441,Order,114-7172352-8059445,EU_Speed_Loader_90_rounds_BLK_Cxpp,ARSUK Airsoft BB Speed Loader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine,1,amazon.com,Standard Orders,Amazon,COLORADO SPRINGS,CO,80903-2313,MarketplaceFacilitator,6.39,0.52,0,0,0,0,0,0,-0.52,-1.15,-3.47,0,0,1.77
"Jul 16, 2021 6:41:17 PM PDT",14473492441,Order,113-4652253-9847400,FBA-JxII-1499-DENTAL-MIRROR,2 Pieces Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools,1,amazon.com,Standard Orders,Amazon,NORCO,CA,92860-2299,MarketplaceFacilitator,4.49,0.39,0,0,0,0,0,0,-0.39,-0.43,-3.47,0,0,0.59
"Jul 16, 2021 9:02:28 PM PDT",14473492441,Order,114-7739320-2713846,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,Farmington,NM,87401,MarketplaceFacilitator,4.19,0.35,0,0,0,0,0,0,-0.35,-0.76,-2.16,0,0,1.27
"Jul 16, 2021 9:15:04 PM PDT",14473492441,Order,113-4195124-5012206,EU_neck&Desk_MAGNIFIER-MG11B-1,"ARSUK Magnifying Magnifier Glass, LED Lighted Hands-Free Neck and Desk with Light Stand for Reading Needlework Hobby Jewelry Repair Cross Stitch Art C",1,amazon.com,Standard Orders,Amazon,Fremont,CA,94536-4608,MarketplaceFacilitator,13.99,1.43,0,0,0,0,0,0,-1.43,-2.52,-3.64,0,0,7.83
"Jul 16, 2021 9:27:49 PM PDT",14473492441,Order,111-8074431-8373012,A0xpp_Code:3501-30-Brass_TH_Wall,ARSUK Paper Towel Kitchen Roll Tissue Holder Large Dispenser Rack Wall Mounted fits in a Cupboard or Under Cabinet Metal (Brass),1,amazon.com,Standard Orders,Amazon,Scottsdale,AZ,85251,MarketplaceFacilitator,4.99,0.4,0,0,0,0,0,0,-0.4,-0.9,-3.64,0,0,0.45
"Jul 16, 2021 10:03:01 PM PDT",14473492441,Order,111-6340682-3681801,EU_neck&Desk_MAGNIFIER-MG11B-1,"ARSUK Magnifying Magnifier Glass, LED Lighted Hands-Free Neck and Desk with Light Stand for Reading Needlework Hobby Jewelry Repair Cross Stitch Art C",1,amazon.com,Standard Orders,Amazon,Gig Harbor,WA,98329-6938,MarketplaceFacilitator,13.99,1.12,0,0,0,0,0,0,-1.12,-2.52,-3.64,0,0,7.83
"Jul 16, 2021 11:53:09 PM PDT",14473492441,Order,112-4498720-2844232,EU_Speed_Loader_90_rounds_BLK_Cxpp,ARSUK Airsoft BB Speed Loader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine,1,amazon.com,Standard Orders,Amazon,SANTA ANA,CA,92704-2033,MarketplaceFacilitator,6.39,0.59,0,0,0,0,0,0,-0.59,-1.15,-3.47,0,0,1.77
"Jul 17, 2021 12:33:58 AM PDT",14473492441,Order,113-0244994-2729822,FBA_79xpp_StomachPump-15.5inch,"Stomach Veterinary Pump for Animal Cattle Sheep Cow Horse Cattle Drench Pump, Rumen Pump, Aggers Pump Stainless Steel Equine Stomach Pump Tube Equestr",1,amazon.com,Standard Orders,Amazon,BRONX,NY,10465,MarketplaceFacilitator,55.99,4.97,0,0,0,0,0,0,-4.97,-10.08,-5.68,0,0,40.23
"Jul 17, 2021 1:34:42 AM PDT",14473492441,Order,114-4564075-9924215,EU_Speed_Loader_90_rounds_BLK_Cxpp,ARSUK Airsoft BB Speed Loader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine,1,amazon.com,Standard Orders,Amazon,RIVERSIDE,CA,92506-5637,MarketplaceFacilitator,6.39,0.56,0,0,0,0,0,0,-0.56,-1.15,-3.47,0,0,1.77
"Jul 17, 2021 5:47:16 AM PDT",14473492441,Order,112-2574723-0933843,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,JAMAICA,NY,11435-2029,MarketplaceFacilitator,4.29,0.38,0,0,0,0,0,0,-0.38,-0.77,-2.16,0,0,1.36
"Jul 17, 2021 8:00:20 AM PDT",14473492441,Order,113-8153322-8131460,EU_Speed_Loader_90_rounds_BLK_Cxpp,ARSUK Airsoft BB Speed Loader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine,1,amazon.com,Standard Orders,Amazon,Chandler,AZ,85226-1718,MarketplaceFacilitator,6.39,0.5,0,0,0,0,0,0,-0.5,-1.15,-3.47,0,0,1.77
"Jul 17, 2021 12:10:02 PM PDT",14473492441,Order,112-6562352-8969030,FBA-JxII-1499-DENTAL-MIRROR,2 Pieces Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools,1,amazon.com,Standard Orders,Amazon,SUNNYVALE,CA,94087-5037,MarketplaceFacilitator,4.49,0.41,0,0,0,0,0,0,-0.41,-0.43,-3.47,0,0,0.59
"Jul 17, 2021 3:16:51 PM PDT",14473492441,Order,111-2780999-5533800,Nail_curved_arrow_pointed_BxPP,ARSUK Nail Scissors Toe Cuticle Cutter Trimmer for Fingernails Men and Women Pedicure Beauty Tools Stainless Steel (Nail Scissors Style 6),1,amazon.com,Standard Orders,Amazon,FALLS CHURCH,VA,22044-2979,MarketplaceFacilitator,4.49,0.27,0,0,0,0,0,0,-0.27,-0.43,-2.7,0,0,1.36
"Jul 17, 2021 3:56:54 PM PDT",14473492441,Refund,113-9716445-3097045,EU_Speed_Loader_90_rounds_BLK_Cxpp,ARSUK Airsoft BB Speed Loader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine,1,amazon.com,Standard Orders,Amazon,WICHITA,KS,67209-2525,,-6.39,0,0,0,0,0,0,0,0,0.92,0,0,0,-5.47
"Jul 17, 2021 4:03:52 PM PDT",14473492441,Refund,112-2670455-8149801,S&L-ARS-198-Cuticle-Scissors,ARSUK Professional Stainless Steel Finger Toe Nail Scissors Curved Manicure Cuticle Scissors,1,amazon.com,Standard Orders,Amazon,ROANOKE,VA,24017-1213,MarketplaceFacilitator,-4.34,-0.23,0,0,0,0,0,0,0.23,0.62,0,0,0,-3.72
"Jul 17, 2021 6:00:34 PM PDT",14473492441,Refund,111-8074431-8373012,A0xpp_Code:3501-30-Brass_TH_Wall,ARSUK Paper Towel Kitchen Roll Tissue Holder Large Dispenser Rack Wall Mounted fits in a Cupboard or Under Cabinet Metal (Brass),1,amazon.com,Standard Orders,Amazon,Scottsdale,AZ,85251,MarketplaceFacilitator,-4.99,-0.4,0,0,0,0,0,0,0.4,0.72,0,0,0,-4.27
"Jul 17, 2021 6:31:44 PM PDT",14473492441,Order,113-7448179-1722621,FBA-USA-1197-Stork-Black-White,"Embroidery Scissors Sewing Sharp Shears fabric crafting scissor for Threading Art Home crafts, Office Work, Vintage stork style safety Needlework Cros",1,amazon.com,Standard Orders,Amazon,DAYTON,OH,45429-2029,MarketplaceFacilitator,3.44,0.26,0,0,0,0,0,0,-0.26,-0.62,-2.7,0,0,0.12
"Jul 17, 2021 7:07:38 PM PDT",14473492441,Order,113-7103622-8301857,EU_5xpp_SpeedLoader-155_BLK,ARSUK Airsoft BB Speedloader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine (155 Rd BB Loader Black),1,amazon.com,Standard Orders,Amazon,LAUREL,MD,20708-1732,MarketplaceFacilitator,7.29,0.44,0,0,0,0,0,0,-0.44,-1.31,-3.47,0,0,2.51
"Jul 17, 2021 7:08:57 PM PDT",14473492441,Order,111-8745777-9197835,EU_neck&Desk_MAGNIFIER-MG11B-1,"ARSUK Magnifying Magnifier Glass, LED Lighted Hands-Free Neck and Desk with Light Stand for Reading Needlework Hobby Jewelry Repair Cross Stitch Art C",1,amazon.com,Standard Orders,Amazon,EASTON,KS,66020-7238,MarketplaceFacilitator,13.99,1.05,0,0,0,0,0,0,-1.05,-2.52,-3.64,0,0,7.83
"Jul 17, 2021 7:16:30 PM PDT",14473492441,Adjustment,112-8072146-1542611,FBA_Speed-loader-90-pellets-TP-4X99,FBA Inventory Reimbursement - Customer Return,1,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.73,2.73
"Jul 17, 2021 8:04:02 PM PDT",14473492441,Order,113-4817020-6931414,FBA_4PP_10pc_Glow_inthedark_Marbles,ARSUK 10pcs Large Handmade Glow in The Dark Doted Style Glass Marbles Sports Toys & Outdoor (10 Pcs Glow in The Dark Marbles),1,amazon.com,Standard Orders,Amazon,ALMIRA,WA,99103-0001,MarketplaceFacilitator,12.69,1.02,0,0,0,0,0,0,-1.02,-2.28,-3.64,0,0,6.77
"Jul 17, 2021 10:44:27 PM PDT",14473492441,Order,111-5859186-6315445,5xpp_code:31665_Snuffer-,ARSUK Candle Snuffer Fire Extinguisher Solid Brass Nickel Wooden Candle Cover Tool to Safely Extinguish Candle Snuffer Candle Accessories (Brass-Elega,2,amazon.com,Standard Orders,Amazon,Palm Beach Gardens,FL,33410,MarketplaceFacilitator,20,1.4,0,0,0,0,0,0,-1.4,-3.6,-6.94,0,0,9.46
"Jul 18, 2021 3:36:09 AM PDT",14473492441,Order,114-9128442-5395439,EU_neck&Desk_MAGNIFIER-MG11B-1,"ARSUK Magnifying Magnifier Glass, LED Lighted Hands-Free Neck and Desk with Light Stand for Reading Needlework Hobby Jewelry Repair Cross Stitch Art C",1,amazon.com,Standard Orders,Amazon,TAHLEQUAH,OK,74464-5642,MarketplaceFacilitator,13.99,0.87,0,0,0,0,0,0,-0.87,-2.52,-3.64,0,0,7.83
"Jul 18, 2021 5:23:34 AM PDT",14473492441,Order,111-0112679-4828234,USA_S & L_Speedloader 90 Rd BLK,"ARSUK Airsoft BB Speed Loader 90 Round Black Plastic for 6mm BBS Air Rifles, Gun, Pistol Magazine",1,amazon.com,Standard Orders,Amazon,LIMA,OH,45804-1377,MarketplaceFacilitator,6.39,0.44,5.99,0.41,0,0,0,0,-0.85,-1.15,-8.34,0,0,2.89
"Jul 18, 2021 7:17:07 AM PDT",14473492441,Order,112-6134041-6867401,FBA-JxII-1499-DENTAL-MIRROR,2 Pieces Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools,3,amazon.com,Standard Orders,Amazon,ROCKFORD,IL,61104-2199,MarketplaceFacilitator,13.47,1.17,0.57,0,0,0,-0.57,0,-1.17,-1.3,-10.41,0,0,1.76
"Jul 18, 2021 7:45:04 AM PDT",14473492441,Order,112-3654767-1547446,FBA-JxII-1499-DENTAL-MIRROR,2 Pieces Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools,1,amazon.com,Standard Orders,Amazon,NORTHPORT,AL,35473-2771,MarketplaceFacilitator,4.49,0.36,0,0,0,0,0,0,-0.36,-0.43,-3.47,0,0,0.59
"Jul 18, 2021 8:16:09 AM PDT",14473492441,Order,111-4446819-2744208,5xpp_code:31665_Snuffer-,ARSUK Candle Snuffer Fire Extinguisher Solid Brass Nickel Wooden Candle Cover Tool to Safely Extinguish Candle Snuffer Candle Accessories (Brass-Elega,1,amazon.com,Standard Orders,Amazon,CEDAR PARK,TX,78613-2859,MarketplaceFacilitator,10,0.83,0,0,0,0,0,0,-0.83,-1.8,-3.47,0,0,4.73
"Jul 18, 2021 9:41:46 AM PDT",14473492441,Order,114-7787865-1145803,FBA_Cx7D_ARS207/TMI-1498_dental mirror,Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools (Dental M,1,amazon.com,Standard Orders,Amazon,SAN JOSE,CA,95112-5939,MarketplaceFacilitator,3.99,0.37,0,0,0,0,0,0,-0.37,-0.38,-2.16,0,0,1.45
"Jul 18, 2021 9:59:41 AM PDT",14473492441,Refund,113-1413739-9001850,5xpp_code:31665_Snuffer-,ARSUK Candle Snuffer Fire Extinguisher Solid Brass Nickel Wooden Candle Cover Tool to Safely Extinguish Candle Snuffer Candle Accessories (Brass-Elega,1,amazon.com,Standard Orders,Amazon,LAKEWOOD,CA,90712-1283,MarketplaceFacilitator,-10,-1.03,0,0,0,0,0,0,1.03,1.44,0,0,0,-8.56
"Jul 18, 2021 10:22:26 AM PDT",14473492441,Order,113-5307912-9033069,USA-FBA-Toe-Nail-Scissor-ARS037,Manicare A Grade Toe Nail Scissors,1,amazon.com,Standard Orders,Amazon,TORRANCE,CA,90501-2023,MarketplaceFacilitator,4.49,0.43,0,0,0,0,0,0,-0.43,-0.8,-2.16,0,0,1.53
"Jul 18, 2021 12:20:14 PM PDT",14473492441,Order,112-2295318-9533033,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",2,amazon.com,Standard Orders,Amazon,NORTH PORT,FL,34286-7101,MarketplaceFacilitator,8.58,0.6,0,0,0,0,0,0,-0.6,-1.54,-4.32,0,0,2.72
"Jul 18, 2021 1:07:11 PM PDT",14473492441,Order,111-9408746-5495441,FBA-JxII-1499-DENTAL-MIRROR,2 Pieces Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools,1,amazon.com,Standard Orders,Amazon,GROSSE POINTE WOODS,MI,48236-1847,MarketplaceFacilitator,4.49,0.27,0,0,0,0,0,0,-0.27,-0.43,-3.47,0,0,0.59
"Jul 18, 2021 4:18:04 PM PDT",14473492441,Order,113-7803973-2026608,FBA-JxII-1499-DENTAL-MIRROR,2 Pieces Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools,1,amazon.com,Standard Orders,Amazon,HOUSTON,TX,77007-7099,MarketplaceFacilitator,4.49,0.37,0,0,0,0,0,0,-0.37,-0.43,-3.47,0,0,0.59
"Jul 18, 2021 5:46:48 PM PDT",14473492441,Order,111-3353127-9237849,FBA-USA-1197-Stork-Black-White,"Embroidery Scissors Sewing Sharp Shears fabric crafting scissor for Threading Art Home crafts, Office Work, Vintage stork style safety Needlework Cros",1,amazon.com,Standard Orders,Amazon,HAMILTON,OH,45015-1527,MarketplaceFacilitator,3.44,0.22,0,0,0,0,0,0,-0.22,-0.62,-2.7,0,0,0.12
"Jul 18, 2021 6:35:59 PM PDT",14473492441,Order,112-2842805-4073801,FBA-JxII-1499-DENTAL-MIRROR,2 Pieces Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools,1,amazon.com,Standard Orders,Amazon,BRANDENBURG,KY,40108-7100,MarketplaceFacilitator,4.49,0.27,0,0,0,0,0,0,-0.27,-0.43,-3.47,0,0,0.59
"Jul 18, 2021 6:41:56 PM PDT",14473492441,Order,113-8672080-7241007,FBA-JxII-1499-DENTAL-MIRROR,2 Pieces Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools,1,amazon.com,Standard Orders,Amazon,San Antonio,Tx,78217,MarketplaceFacilitator,4.49,0.37,0,0,0,0,0,0,-0.37,-0.43,-3.47,0,0,0.59
"Jul 18, 2021 7:54:30 PM PDT",14473492441,Order,111-9798569-7245025,EU_neck&Desk_MAGNIFIER-MG11B-1,"ARSUK Magnifying Magnifier Glass, LED Lighted Hands-Free Neck and Desk with Light Stand for Reading Needlework Hobby Jewelry Repair Cross Stitch Art C",1,amazon.com,Standard Orders,Amazon,CHICAGO,IL,60613-5806,MarketplaceFacilitator,13.99,1.43,0,0,0,0,0,0,-1.43,-2.52,-3.64,0,0,7.83
"Jul 18, 2021 9:01:32 PM PDT",14473492441,Order,112-9391096-9018666,FBA-JxII-1499-DENTAL-MIRROR,2 Pieces Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools,1,amazon.com,Standard Orders,Amazon,PAINESVILLE,OH,44077-5167,MarketplaceFacilitator,4.49,0.33,0,0,0,0,0,0,-0.33,-0.43,-3.47,0,0,0.59
"Jul 18, 2021 9:45:14 PM PDT",14473492441,Order,112-6652707-6502604,FBA_Cx7D_ARS207/TMI-1498_dental mirror,Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools (Dental M,1,amazon.com,Standard Orders,Amazon,LAWNDALE,CA,90260-3026,MarketplaceFacilitator,3.99,0.41,0,0,0,0,0,0,-0.41,-0.38,-2.16,0,0,1.45
"Jul 18, 2021 9:52:46 PM PDT",14473492441,Order,112-2615705-6949045,FBA_Cx7D_ARS207/TMI-1498_dental mirror,Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools (Dental M,1,amazon.com,Standard Orders,Amazon,SHEBOYGAN,WI,53081-7059,MarketplaceFacilitator,3.99,0,0,0,0,0,0,0,0,-0.38,-2.16,0,0,1.45
"Jul 18, 2021 10:20:49 PM PDT",14473492441,Order,113-6193621-0097034,FBA_4PP_10pc_Glow_inthedark_Marbles,ARSUK 10pcs Large Handmade Glow in The Dark Doted Style Glass Marbles Sports Toys & Outdoor (10 Pcs Glow in The Dark Marbles),1,amazon.com,Standard Orders,Amazon,GLEN CARBON,IL,62034-1571,MarketplaceFacilitator,12.69,0.9,0,0,0,0,0,0,-0.9,-2.28,-3.64,0,0,6.77
"Jul 18, 2021 10:21:11 PM PDT",14473492441,Order,112-7395552-8120206,FBA-JxII-1499-DENTAL-MIRROR,2 Pieces Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools,1,amazon.com,Standard Orders,Amazon,NASHVILLE,TN,37209-1707,MarketplaceFacilitator,4.49,0.42,0,0,0,0,0,0,-0.42,-0.43,-3.47,0,0,0.59
"Jul 18, 2021 10:25:21 PM PDT",14473492441,Order,113-8954571-5321022,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,ALTADENA,CA,91001-1513,MarketplaceFacilitator,4.29,0.41,0,0,0,0,0,0,-0.41,-0.77,-2.16,0,0,1.36
"Jul 18, 2021 11:20:25 PM PDT",14473492441,Order,112-5221380-0185028,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,MULBERRY,FL,33860-2716,MarketplaceFacilitator,4.29,0.3,0,0,0,0,0,0,-0.3,-0.77,-2.16,0,0,1.36
"Jul 18, 2021 11:46:51 PM PDT",14473492441,Order,114-2987348-2415465,EU_Axpp_mixed_Marbles_packof40,ARSUK Cat's Eye Coloured Glass Marble Runs Comes in a Bag for Toys Kids Party Gift Playing Ring Hole Off The Wall Games (40 PCs Colour Marbles),1,amazon.com,Standard Orders,Amazon,FREEMAN,SD,57029-5411,MarketplaceFacilitator,7.99,0.36,5.76,0.26,0,0,0,0,-0.62,-1.44,-9.4,0,0,2.91
"Jul 19, 2021 12:47:58 AM PDT",14473492441,Order,111-1647038-1742629,FBA_Cx7D_ARS207/TMI-1498_dental mirror,Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools (Dental M,1,amazon.com,Standard Orders,Amazon,PRESTONSBURG,KY,41653-2110,MarketplaceFacilitator,3.99,0.24,0,0,0,0,0,0,-0.24,-0.38,-2.16,0,0,1.45
"Jul 19, 2021 12:50:31 AM PDT",14473492441,Order,111-1635332-1081031,Nail_curved_arrow_pointed_BxPP,ARSUK Nail Scissors Toe Cuticle Cutter Trimmer for Fingernails Men and Women Pedicure Beauty Tools Stainless Steel (Nail Scissors Style 6),1,amazon.com,Standard Orders,Amazon,BERNARDSVILLE,NJ,07924-2810,MarketplaceFacilitator,4.49,0.3,0,0,0,0,0,0,-0.3,-0.43,-2.7,0,0,1.36
"Jul 19, 2021 1:18:06 AM PDT",14473492441,Order,111-8731312-4563432,5xpp_code:31665_Snuffer-,ARSUK Candle Snuffer Fire Extinguisher Solid Brass Nickel Wooden Candle Cover Tool to Safely Extinguish Candle Snuffer Candle Accessories (Brass-Elega,1,amazon.com,Standard Orders,Amazon,WALNUT CREEK,CA,94597-3166,MarketplaceFacilitator,10,0.88,0,0,0,0,0,0,-0.88,-1.8,-3.47,0,0,4.73
"Jul 19, 2021 1:47:56 AM PDT",14473492441,Order,112-9388686-9949059,FBA-JxII-1499-DENTAL-MIRROR,2 Pieces Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools,1,amazon.com,Standard Orders,Amazon,ANDERSON,IN,46011-9430,MarketplaceFacilitator,4.49,0.31,0,0,0,0,0,0,-0.31,-0.43,-3.47,0,0,0.59
