date/heure,numéro de versement,type,numéro de la commande,sku,description,quantité,Marketplace,traitement,ville d'où provient la commande,Région d'où provient la commande,code postal de la commande,Modèle de perception des taxes,ventes de produits,Taxes sur la vente des produits,crédits d'expédition,taxe sur les crédits d’expédition,crédits sur l'emballage cadeau,Taxes sur les crédits cadeaux,Rabais promotionnels,Taxes sur les remises promotionnelles,Taxes retenues sur le site de vente,frais de vente,Frais Expédié par Amazon,autres frais de transaction,autre,total
16 sep 2021 13:42:01 UTC,16212384422,Remboursement,406-0141299-5361143,FBA_Electric_peeler_White-B9xPP,ARSUK Multifonction Électrique Éplucheur Automatique Tournant Pomme Patate Peeling Machine Légume Coupeur Peeling Outil,1,amazon.fr,Amazon,91310 Linas,France,91310,MarketplaceFacilitator,-19.16,-3.83,0,0,0,0,0,0,3.83,2.84,0,0,0,-16.32
16 sep 2021 13:42:43 UTC,16212384422,Commande,406-6188385-9423517,FBA_Swing_Target_Metal_Black,ARSUK Cible d'Airsoft de tir à Automatique Réinitialisation en métal. 37 x 26 x 20 cm,1,amazon.fr,Amazon,TOTES,,76890,MarketplaceFacilitator,16.67,3.33,0,0,0,0,0,0,-3.33,-3.09,-5.62,0,0,7.96
16 sep 2021 13:51:21 UTC,16212384422,Commande,404-3062155-1606766,FBA_Red_Apple_Peeler_New,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil (Rouge),1,amazon.fr,Amazon,Angé,,41400,MarketplaceFacilitator,13.32,2.67,0,0,0,0,0,0,-2.67,-2.47,-5.62,0,0,5.23
16 sep 2021 14:43:55 UTC,16212384422,Commande,407-8847553-4320317,FBA_greenApple_peeler_Hx99,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil,1,amazon.fr,Amazon,Gujan mestras,,33470,MarketplaceFacilitator,13.32,2.67,0,0,0,0,0,0,-2.67,-2.47,-5.62,0,0,5.23
16 sep 2021 14:44:33 UTC,16212384422,Commande,408-8176537-9192352,FBA_8pcs-plastic-box-Small,ARSUK Repas de Bébé Boîtes de Conservation. BPA en plastique Alimentation réutilisable récipient hermétique Boîtes avec couvercle empilable au,1,amazon.fr,Amazon,Bordeaux,,33300,MarketplaceFacilitator,8.82,1.77,0,0,0,0,0,0,-1.77,-1.64,-4.07,0,0,3.11
16 sep 2021 14:44:52 UTC,16212384422,Commande,171-4814775-7865141,FBA_5xpp_Blue-200PCS _(1KG),ARSUK Cailloux décoratifs. Decostones. Ronde Perles. Accessoires et Objets de décoration 200pcs (1kg) (Bleu),2,amazon.fr,Amazon,BALLANS,,17160,MarketplaceFacilitator,17.04,3.42,0,0,0,0,0,0,-5.13,-4.74,-11.7,0,0,-1.11
16 sep 2021 14:44:52 UTC,16212384422,Commande,171-4814775-7865141,FBA_5xpp_Blue-200PCS _(1KG),ARSUK Cailloux décoratifs. Decostones. Ronde Perles. Accessoires et Objets de décoration 200pcs (1kg) (Bleu),1,amazon.fr,Amazon,BALLANS,,17160,,8.52,1.71,0,0,0,0,0,0,0,0,-5.85,0,0,4.38
16 sep 2021 14:45:14 UTC,16212384422,Commande,402-5725973-3052363,FBA_Red_Apple_Peeler_New,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil (Rouge),1,amazon.fr,Amazon,Soubran,,17150,MarketplaceFacilitator,13.32,2.67,0,0,0,0,0,0,-2.67,-2.47,-5.62,0,0,5.23
16 sep 2021 14:54:25 UTC,16212384422,Commande,406-3023652-5899561,EU_Axpp_Milky_Marbles_packof40,ARSUK Le marbre en Verre coloré &#x153;il de Chat Fonctionne. livré dans Un Sac. Protection Contre Les dommages. Jouets de Sport et Jeux de Plein ai,1,amazon.fr,Amazon,Strepy-bracquegnies,,7110,MarketplaceFacilitator,4.49,0.94,0,0,0,0,0,0,-0.94,-0.84,-3.48,0,0,0.17
16 sep 2021 15:14:31 UTC,16212384422,Commande,403-1340003-9075532,FBA-5x7p_ARS04-TP Clear-2xPacks,ARSUK Galets Décoratifs en Verre. Pierres Perles Arrondies. Pierres. Gemmes (200 pcs / 1kg Galets Transparents),2,amazon.fr,Amazon,Lucenay,,69480,MarketplaceFacilitator,17.2,3.44,0,0,0,0,0,0,-3.44,-3.18,-11.7,0,0,2.32
16 sep 2021 17:42:42 UTC,16212384422,Commande,406-1841732-6057105,FBA_TL-Th_holder_Code_Tol-05-Chrome,ARSUK porte-rouleau de papier toilette avec étagère pour téléphone portable. distributeur de papier de soie mural de salle de bain de cuisine. ins,1,amazon.fr,Amazon,Erquinghem lys,,59193,MarketplaceFacilitator,10.36,2.07,2.07,0.42,0,0,0,0,-2.49,-1.66,-7.69,0,0,3.08
16 sep 2021 17:43:11 UTC,16212384422,Commande,171-7955130-1122757,FBA_TL-Th_holder_Code_Tol-07-Chrome,ARSUK porte-rouleau de papier toilette avec étagère pour téléphone portable. distributeur de papier hygiénique pour salle de bain. adhésif et vi,1,amazon.fr,Amazon,Sainghin en melantois,,59262,MarketplaceFacilitator,5.77,1.16,0,0,0,0,0,0,-1.16,-1.07,-4.86,0,0,-0.16
16 sep 2021 18:06:35 UTC,16212384422,Commande,406-8991581-3131537,PAN-EU-FBA-BxPP_TMI-1167_cuticlescissors,Ciseaux à ongles manucure Ciseaux à cuticules en acier inoxydable Embellir les ongle bébé petit cuticule Nail Scissors tondeuse Toilettage Outils,1,amazon.fr,Amazon,Thones,,74230,MarketplaceFacilitator,4.16,0.83,0,0,0,0,0,0,-0.83,-0.41,-2.44,0,0,1.31
16 sep 2021 18:20:37 UTC,16212384422,Commande,405-5438516-9481964,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK Cibles d'Airsoft de tir à Réinitialisation Automatique en métal. 37x 26x20 cm,1,amazon.fr,Amazon,Courtry,,77181,MarketplaceFacilitator,17.91,3.58,4.16,0.83,0,0,0,0,-4.41,-3.32,-9.78,0,0,8.97
16 sep 2021 18:57:48 UTC,16212384422,Remboursement,403-0098146-1085942,FBA_6xppBabyContainerARS-78805Medium8pcs,ARSUK Pots de conservation de Alimentation Bébé. BPA en plastique réutilisable hermétique Boîtes avec couvercle empilable au micro-ondes congéla,1,amazon.fr,Amazon,St Remy Chaussee,,59620,MarketplaceFacilitator,-9.99,-2,0,0,0,0,0,0,2,1.48,0,0,0,-8.51
16 sep 2021 19:03:28 UTC,16212384422,Commande,404-6364467-0071525,FBA-5x4p_Clear-Code:ARS04-TP_2xPacks,ARSUK Lot de 1 kg de galets ronds pour décoration de table. claire,1,amazon.fr,Amazon,Brunoy,,91800,MarketplaceFacilitator,9.24,1.85,0,0,0,0,0,0,-1.85,-1.71,-5.85,0,0,1.68
16 sep 2021 19:04:25 UTC,16212384422,Commande,406-6278598-5872323,FBA_ 6xpp_200PCS _BLACK_Pebbles,ARSUK Cailloux décoratifs. Decostones. Ronde Perles. Accessoires et Objets de décoration 200pcs (1kg) (Noir),1,amazon.fr,Amazon,Hirson,,2500,MarketplaceFacilitator,8.75,1.75,0,0,0,0,0,0,-1.75,-1.62,-5.85,0,0,1.28
16 sep 2021 19:37:15 UTC,16212384422,Commande,171-7766965-6697113,FBA_B1xpp_GD001_2Pairs-Boot Rack,ARSUK Wellington étagère à Chaussures pour Jardin 2 paires. Porte-Bottes Fonte Stockage Extérieur,1,amazon.fr,Amazon,MERIGNAC,,33700,MarketplaceFacilitator,26.66,5.33,0,0,0,0,0,0,-5.33,-4.94,-12.1,0,0,9.62
16 sep 2021 19:37:21 UTC,16212384422,Commande,171-7766965-6697113,FBA_B1xpp_GD001_2Pairs-Boot Rack,ARSUK Wellington étagère à Chaussures pour Jardin 2 paires. Porte-Bottes Fonte Stockage Extérieur,1,amazon.fr,Amazon,MERIGNAC,,33700,MarketplaceFacilitator,26.66,5.33,0,0,0,0,0,0,-5.33,-4.94,-12.1,0,0,9.62
16 sep 2021 19:50:57 UTC,16212384422,Commande,403-9600085-9274746,FBA_Purple_SprayingMop_600ml_A2xpp,ARSUK Balai Vaporisateur d'eau Pulvérisation Nettoyant Sol Carrelage en marbre de Cuisine 700 ML Micro Fibre (Vadrouille à vaporiser 600ml Violet),1,amazon.fr,Amazon,INGRE,,45140,MarketplaceFacilitator,13.24,2.65,0,0,0,0,0,0,-2.65,-2.46,-5.85,0,0,4.93
16 sep 2021 20:22:04 UTC,16212384422,Commande,406-2794143-7121159,FBA_6xppBabyContainerARS-78805Medium8pcs,ARSUK Pots de conservation de Alimentation Bébé. BPA en plastique réutilisable hermétique Boîtes avec couvercle empilable au micro-ondes congéla,1,amazon.fr,Amazon,Peymeinade,,6530,MarketplaceFacilitator,9.99,2,0,0,0,0,0,0,-2,-1.85,-4.86,0,0,3.28
16 sep 2021 20:28:37 UTC,16212384422,Commande,406-6451390-2914754,Fba_Bxpp_ColourMarbels_100pcs,ARSUK Marbles 100 X Classique Rétro Verre Coloré Enfants Jouets Party Bag Fillers Staffers,1,amazon.fr,Amazon,Lesigny,,77150,MarketplaceFacilitator,10.07,2.02,0,0,0,0,0,0,-2.02,-1.87,-4.08,0,0,4.12
16 sep 2021 20:57:23 UTC,16212384422,Commande,407-4477056-6457906,FBA_3xpp_500gm/packof1_Blue_pebbles,ARSUK Galets de Verre pour Aquarium et de Décoration de Bleu Couleur&#x202F;: 500 Gm,1,amazon.fr,Amazon,ROYE,,80700,MarketplaceFacilitator,7.73,1.55,0,0,0,0,0,0,-1.55,-1.43,-4.08,0,0,2.22
16 sep 2021 21:02:34 UTC,16212384422,Commande,404-4880257-8573109,FBA_8pcs-plastic-box-Small,ARSUK Repas de Bébé Boîtes de Conservation. BPA en plastique Alimentation réutilisable récipient hermétique Boîtes avec couvercle empilable au,1,amazon.fr,Amazon,Rennes,,35000,MarketplaceFacilitator,8.91,1.78,0,0,0,0,0,0,-1.78,-1.65,-4.07,0,0,3.19
16 sep 2021 21:11:20 UTC,16212384422,Commande,402-8795882-5737133,FBA_A0xpp_Apple_peeler_Green,ARSUK 3 en 1 Apple Éplucheur trancheuse Dicer Fruit Pomme de cuisine de pommes de terre évider machine Cutter (Vert),1,amazon.fr,Amazon,GERPONVILLE,,76540,MarketplaceFacilitator,13.32,2.67,0,0,0,0,0,0,-2.67,-2.47,-5.62,0,0,5.23
16 sep 2021 21:11:34 UTC,16212384422,Commande,171-6113742-7469960,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK Cibles d'Airsoft de tir à Réinitialisation Automatique en métal. 37x 26x20 cm,1,amazon.fr,Amazon,Gournay en Bray,,76220,MarketplaceFacilitator,17.91,3.58,0,0,0,0,0,0,-3.58,-3.32,-5.62,0,0,8.97
16 sep 2021 21:23:04 UTC,16212384422,Commande,403-3748349-5556351,S&L_TMI-1167_Beard+TMI-195_EyeBrow,ARSUK Ciseaux Barbe Nez Cheveux Pour des hommes Toilettage & tailler la barbe. la moustache. Oreilles cheveux. les ongles coupants (Ciseaux nez et ore,1,amazon.fr,Amazon,Le Lion D Angers,,49220,MarketplaceFacilitator,5.82,1.16,0,0,0,0,0,0,-1.16,-1.08,-2.44,0,0,2.3
16 sep 2021 21:23:29 UTC,16212384422,Commande,171-7232191-5201928,FBA_Electric_peeler_White-B9xPP,ARSUK Multifonction Électrique Éplucheur Automatique Tournant Pomme Patate Peeling Machine Légume Coupeur Peeling Outil (Blanc),1,amazon.fr,Amazon,charcé st ellier,,49320,MarketplaceFacilitator,19.16,3.83,0,0,0,0,0,0,-3.83,-3.55,-5.62,0,0,9.99
16 sep 2021 21:34:10 UTC,16212384422,Commande,407-4597484-2245143,PAN-EU-FBA-BxPP_TMI-1167_cuticlescissors,Ciseaux à ongles manucure Ciseaux à cuticules en acier inoxydable Embellir les ongle bébé petit cuticule Nail Scissors tondeuse Toilettage Outils,1,amazon.fr,Amazon,Gozee,Hainaut,6534,MarketplaceFacilitator,4.16,0.87,0,0,0,0,0,0,-0.87,-0.41,-2.44,0,0,1.31
16 sep 2021 23:48:16 UTC,16212384422,Commande,405-5944652-9283505,FBA_Spraying_Mop_Green_600ml_A2xpp,ARSUK Vadrouille à pulvériser pour carrelage en stratifié de bois franc. vinyle sec et humide avec nettoyant pour vitres à gâchette active. balay,1,amazon.fr,Amazon,Marseille,,13010,MarketplaceFacilitator,13.24,2.65,0,0,0,0,0,0,-2.65,-2.46,-5.85,0,0,4.93
17 sep 2021 00:02:27 UTC,16212384422,Commande,408-5157965-4767501,FBA-DxD9_Small-120ml_Containers(16pc),ARSUK BPA en plastique réutilisable récipient hermétique conteneurs avec couvercle empilable au micro-ondes congélateur au lave-vaisselle Lunch Bo,1,amazon.fr,Amazon,BRUXELLES,MOLENBEEK SAINT JEAN,1080,MarketplaceFacilitator,12.74,2.68,0,0,0,0,0,0,-2.68,-2.38,-4.86,0,0,5.5
17 sep 2021 00:07:07 UTC,16212384422,Commande,403-5967369-5100347,FBA_B1xpp_GD001_2Pairs-Boot Rack,ARSUK Wellington étagère à Chaussures pour Jardin 2 paires. Porte-Bottes Fonte Stockage Extérieur,1,amazon.fr,Amazon,Ste Catherine,,63580,MarketplaceFacilitator,26.66,5.33,4.16,0.83,0,0,-4.16,-0.83,-5.33,-4.94,-12.1,0,0,9.62
17 sep 2021 00:24:11 UTC,16212384422,Commande,404-8042313-5960346,apple_peeler_red_70099,ARSUK 3 en 1 Apple Éplucheur trancheuse Dicer Fruit Pomme de cuisine de pommes de terre évider machine Cutter (Rouge),1,amazon.fr,Amazon,Malaunay,,76770,MarketplaceFacilitator,13.32,2.67,0,0,0,0,0,0,-2.67,-2.47,-5.62,0,0,5.23
17 sep 2021 00:48:09 UTC,16212384422,Commande,405-2017970-4611508,Fba_Bxpp_ColourMarbels_100pcs,ARSUK Marbles 100 X Classique Rétro Verre Coloré Enfants Jouets Party Bag Fillers Staffers,1,amazon.fr,Amazon,Paris,,75006,MarketplaceFacilitator,10.07,2.02,0,0,0,0,0,0,-2.02,-1.87,-4.08,0,0,4.12
17 sep 2021 00:49:41 UTC,16212384422,Commande,171-2296633-9515501,Fba_Bxpp_ColourMarbels_100pcs,ARSUK Marbles 100 X Classique Rétro Verre Coloré Enfants Jouets Party Bag Fillers Staffers,1,amazon.fr,Amazon,Massy,,91300,MarketplaceFacilitator,10.07,2.02,2.08,0.42,0,0,-2.08,-0.42,-2.02,-1.87,-4.08,0,0,4.12
17 sep 2021 01:33:50 UTC,16212384422,Commande,408-0134346-8752362,FBA_3xpp_500gm/packof1_Blue_pebbles,ARSUK Galets de Verre pour Aquarium et de Décoration de Bleu Couleur&#x202F;: 500 Gm,1,amazon.fr,Amazon,La riche,,37520,MarketplaceFacilitator,7.73,1.55,0,0,0,0,0,0,-1.55,-1.43,-4.08,0,0,2.22
17 sep 2021 07:37:54 UTC,16212384422,Commande,402-3563325-7517164,FBA_Red_Apple_Peeler_New,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil (Rouge),1,amazon.fr,Amazon,Pleyber christ,,29410,MarketplaceFacilitator,13.32,2.67,1.04,0.21,0,0,-1.04,-0.21,-2.67,-2.47,-5.62,0,0,5.23
17 sep 2021 07:41:59 UTC,16212384422,Commande,171-4980566-0885138,FBA_A0xpp_Apple_peeler_Green,ARSUK 3 en 1 Apple Éplucheur trancheuse Dicer Fruit Pomme de cuisine de pommes de terre évider machine Cutter (Vert),1,amazon.fr,Amazon,cuisery,,71290,MarketplaceFacilitator,13.32,2.67,2.07,0.42,0,0,0,0,-3.09,-2.47,-7.69,0,0,5.23
17 sep 2021 10:13:00 UTC,16212384422,Commande,405-4270742-6813964,FBA_A0xpp_Apple_peeler_Green,ARSUK 3 en 1 Apple Éplucheur trancheuse Dicer Fruit Pomme de cuisine de pommes de terre évider machine Cutter (Vert),1,amazon.fr,Amazon,NOVALAISE,,73470,MarketplaceFacilitator,13.32,2.67,0,0,0,0,0,0,-2.67,-2.47,-5.62,0,0,5.23
17 sep 2021 10:18:23 UTC,16212384422,Commande,408-5107811-3908326,FBA_SML-L_BX79_550-00_CuticleKnifeVShape,ARSUK Outil de manucure pour enlever les cuticules - Marron,2,amazon.fr,Amazon,Ingwiller,,67340,MarketplaceFacilitator,6.14,1.22,0,0,0,0,0,0,-1.22,-0.6,-2.88,0,0,2.66
17 sep 2021 10:55:32 UTC,16212384422,Commande,408-9854503-1925163,S&L-FBA-ARS_198_Cuticle_Scissors,ARSUK Ciseaux à Cuticules. pointe fine et incurvée. dissolvant de cuticules Qualité Premium - 9.0 cm Acier Inoxydable,1,amazon.fr,Amazon,St Julien Les Villas,,10800,MarketplaceFacilitator,4.49,0.9,2.49,0.5,0,0,-2.49,-0.5,-0.9,-0.44,-1.44,0,0,2.61
17 sep 2021 11:15:16 UTC,16212384422,Commande,408-1776400-0539552,FR-S&L-FBA-1187-Stork-Gold,Ciseaux à Broder.Ciseaux à professionnel Coudre pour Petit Grue. Acier Inoxydable. mini Style Vintage.pour Broderie. Aiguille. Couture. Bricolages e,1,amazon.fr,Amazon,belgentier,,83210,MarketplaceFacilitator,3.7,0.74,0,0,0,0,0,0,-0.74,-0.37,-4.08,0,0,-0.75
17 sep 2021 11:24:07 UTC,16212384422,Commande,408-0961451-7236357,FBA_A0xpp_Apple_peeler_Green,ARSUK 3 en 1 Apple Éplucheur trancheuse Dicer Fruit Pomme de cuisine de pommes de terre évider machine Cutter (Vert),1,amazon.fr,Amazon,BEAUREPAIRE,,38270,MarketplaceFacilitator,13.32,2.67,0,0,0,0,0,0,-2.67,-2.47,-5.62,0,0,5.23
17 sep 2021 11:38:08 UTC,16212384422,Commande,405-6075965-0922742,FBA_Spraying_Mop_Green_600ml_A2xpp,ARSUK Vadrouille à pulvériser pour carrelage en stratifié de bois franc. vinyle sec et humide avec nettoyant pour vitres à gâchette active. balay,1,amazon.fr,Amazon,Pers Jussy,,74930,MarketplaceFacilitator,13.24,2.65,1.38,0.28,0,0,-1.38,-0.28,-2.65,-2.46,-5.85,0,0,4.93
17 sep 2021 12:06:22 UTC,16212384422,Commande,404-8513588-3759543,DE-S&L-TMI-1174-Curved-Arrow-pointed,ARSUK Ciseaux À Ongles. Courbé Cuticule Pince À Ongles Incarnés Tondeuse. Coupe-cuticules d'outils de manucure et pédicure 9cm En Acier Inoxydabl,1,amazon.fr,Amazon,Mons,,7000,MarketplaceFacilitator,4.57,0.96,0,0,0,0,0,0,-0.96,-0.46,-2.44,0,0,1.67
17 sep 2021 12:43:10 UTC,16212384422,Commande,408-1587054-3361129,FBA_A0_Code:ARS-TG03-BK-Target-stand-lon,ARSUK d'Airsoft Supports de Cible métallique. Porte-Cible Entonnoir. récupérateur de BB balles avec 50 Cibles Papiers 14 * 14cm,1,amazon.fr,Amazon,carmaux,,81400,MarketplaceFacilitator,16,3.2,0,0,0,0,0,0,-3.2,-2.97,-5.85,0,0,7.18
17 sep 2021 13:00:23 UTC,16212384422,Commande,403-3345736-2725959,apple_peeler_red_70099,ARSUK 3 en 1 Apple Éplucheur trancheuse Dicer Fruit Pomme de cuisine de pommes de terre évider machine Cutter (Rouge),1,amazon.fr,Amazon,St Hilaire Du Maine,,53380,,13.32,0,0,0,0,0,0,0,0,-2.06,-5.62,0,0,5.64
17 sep 2021 13:00:23 UTC,16212384422,Commande,403-3345736-2725959,FBA_A0xpp_Apple_peeler_Green,ARSUK 3 en 1 Apple Éplucheur trancheuse Dicer Fruit Pomme de cuisine de pommes de terre évider machine Cutter (Vert),1,amazon.fr,Amazon,St Hilaire Du Maine,,53380,,13.32,0,0,0,0,0,0,0,0,-2.06,-5.62,0,0,5.64
17 sep 2021 13:47:26 UTC,16212384422,Commande,403-1553424-3851552,FBA-DxD9_Small-120ml_Containers(16pc),ARSUK BPA en plastique réutilisable récipient hermétique conteneurs avec couvercle empilable au micro-ondes congélateur au lave-vaisselle Lunch Bo,1,amazon.fr,Amazon,Hagetmau,,40700,MarketplaceFacilitator,12.74,2.55,0,0,0,0,0,0,-2.55,-2.36,-4.86,0,0,5.52
17 sep 2021 16:29:54 UTC,16212384422,Remboursement,406-3677086-5128316,FBA_4PP_10pc_Glow_inthedark_Marbles,ARSUK Grandes Fleurs Faites à la Main Brillent dans Les Billes de Verre en pointillé Sombre,1,amazon.fr,Amazon,clapiers,,34830,MarketplaceFacilitator,-8.64,-1.73,0,0,0,0,0,0,1.73,1.28,0,0,0,-7.36
17 sep 2021 16:40:31 UTC,16212384422,Commande,171-6863810-9374759,FBA_Red_Apple_Peeler_New,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil (Rouge),1,amazon.fr,Amazon,Villeurbanne,,69100,MarketplaceFacilitator,13.32,2.67,0,0,0,0,0,0,-2.67,-2.47,-5.62,0,0,5.23
17 sep 2021 17:49:30 UTC,16212384422,Commande,407-1978873-5717921,FBA_Spraying_Mop_Purple_600ml_a2xpp,ARSUK Balai Lave Sol avec Vaporisateur Intégré. Balai Nettoyeur 180 degrés Microfibre Spray. Produits et accessoires de nettoyage (Vadrouille Spray,1,amazon.fr,Amazon,Pougues les eaux,,58320,MarketplaceFacilitator,13.74,2.75,0,0,0,0,0,0,-5.5,-5.1,-5.85,0,0,0.04
17 sep 2021 17:49:30 UTC,16212384422,Commande,407-1978873-5717921,FBA_Spraying_Mop_Purple_600ml_a2xpp,ARSUK Balai Lave Sol avec Vaporisateur Intégré. Balai Nettoyeur 180 degrés Microfibre Spray. Produits et accessoires de nettoyage (Vadrouille Spray,1,amazon.fr,Amazon,Pougues les eaux,,58320,,13.74,2.75,0,0,0,0,0,0,0,0,-5.85,0,0,10.64
17 sep 2021 18:34:17 UTC,16212384422,Commande,403-6978768-7533148,FBA-5x7p_ARS04-TP Clear-2xPacks,ARSUK Galets Décoratifs en Verre. Pierres Perles Arrondies. Pierres. Gemmes (200 pcs / 1kg Galets Transparents),1,amazon.fr,Amazon,Privas,France,7000,MarketplaceFacilitator,8.6,1.72,1.04,0.21,0,0,-1.04,-0.21,-1.72,-1.59,-5.85,0,0,1.16
17 sep 2021 18:35:19 UTC,16212384422,Commande,402-2829059-3537154,Fba_6x99_MixPebbles-PACKof2,ARSUK 1kg de Billes Plates Couleurs mélangées. Verre. 17-20 mm,1,amazon.fr,Amazon,Saulx Les Chartreux,,91160,MarketplaceFacilitator,9.22,1.85,0,0,0,0,0,0,-1.85,-1.71,-5.85,0,0,1.66
17 sep 2021 18:35:58 UTC,16212384422,Commande,402-8820634-3089144,9xpp_baby-cont-ARS-78805-MEDIUM-16pc,Aliment de bébé Boîtes de Congélation. Pots de congélation pour Bébé Le repas. Bacs gerbables 100% sans BPA Passe au lave-vaisselle. au micro-o,1,amazon.fr,Amazon,Ivry Sur Seine,,94200,MarketplaceFacilitator,14.16,2.83,2.08,0.42,0,0,-2.08,-0.42,-2.83,-2.63,-5.62,0,0,5.91
17 sep 2021 19:01:39 UTC,16212384422,Commande,402-4584466-5813146,5xpp_code:31665_Snuffer-,ARSUK Bougie extincteur Ensemble extincteur en Laiton Massif Nickel en Bois Bougie Couvercle Outil pour éteindre en Toute sécurité (Laiton élégan,1,amazon.fr,Amazon,Surtainville,,50270,MarketplaceFacilitator,9.24,1.85,0,0,0,0,0,0,-1.85,-1.71,-4.08,0,0,3.45
17 sep 2021 20:12:56 UTC,16212384422,Commande,403-3543218-8141112,Mope-Handle-Lemon,ARSUK Kit balai Manche pour serpillère et 2 têtes de Balais laveurs Rotatif d'essorage sans Effort. Ustensiles de nettoyage - Lemon,1,amazon.fr,Amazon,PARIS,,75010,MarketplaceFacilitator,14.07,2.82,0,0,0,0,0,0,-2.82,-2.61,-5.62,0,0,5.84
17 sep 2021 20:27:49 UTC,16212384422,Commande,407-4482607-1307526,B6xPP_code:ARS-GD004_4_Pair_Rack_Round,ARSUK Welly étagère à Chaussures pour Jardin. Porte-Bottes Fonte Stockage Extérieur (4 Paire Botte Râtelier),1,amazon.fr,Amazon,Braine-l'Alleud,,1420,MarketplaceFacilitator,30.82,6.47,0,0,0,0,0,0,-6.47,-5.76,-12.52,0,0,12.54
17 sep 2021 20:32:28 UTC,16212384422,Commande,404-5955715-1473131,FBA_6xppBabyContainerARS-78805Medium8pcs,ARSUK Pots de conservation de Alimentation Bébé. BPA en plastique réutilisable hermétique Boîtes avec couvercle empilable au micro-ondes congéla,1,amazon.fr,Amazon,Sete,,34200,,11.99,0,0,0,0,0,0,0,0,-1.85,-4.86,0,0,5.28
17 sep 2021 20:37:20 UTC,16212384422,Commande,404-0892526-2469944,FBA_Red_Apple_Peeler_New,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil (Rouge),1,amazon.fr,Amazon,ORMESSON,,94490,MarketplaceFacilitator,13.32,2.67,0,0,0,0,0,0,-2.67,-2.47,-5.62,0,0,5.23
17 sep 2021 21:19:23 UTC,16212384422,Commande,404-4389069-0153134,Fba_6x99_MixPebbles-PACKof2,ARSUK 1kg de Billes Plates Couleurs mélangées. Verre. 17-20 mm,1,amazon.fr,Amazon,fondettes,,37230,MarketplaceFacilitator,9.22,1.85,0,0,0,0,0,0,-1.85,-1.71,-5.85,0,0,1.66
17 sep 2021 21:53:32 UTC,16212384422,Commande,171-6071792-7765963,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK Cibles d'Airsoft de tir à Réinitialisation Automatique en métal. 37x 26x20 cm,1,amazon.fr,Amazon,Gallargues le Montueux,,30660,MarketplaceFacilitator,17.87,3.58,0,0,0,0,0,0,-3.58,-3.31,-5.62,0,0,8.94
17 sep 2021 22:46:31 UTC,16212384422,Commande,402-1071931-2229901,FBA_SilverbellARS080-53151C-25.4cm_A0xpp,"Arsuk Sonnettes d'école en argent et laiton plaqué cristal brillant et lourd pour une utilisation à long terme (5.5"" Plaqué Argent)",2,amazon.fr,Amazon,Hennebont,,56700,MarketplaceFacilitator,33.32,6.66,0,0,0,0,0,0,-6.66,-4.94,-9.72,0,0,18.66
17 sep 2021 23:41:22 UTC,16212384422,Commande,405-7927183-8504337,FBA3xpp_500gm/packof1_Black_pebble,ARSUK Cailloux de Verre Pierres décoratives Perles pépites gemmes Carreaux de mosaïque pour Vases Artisanat Bols de Jardin réservoir de Poisson (1,1,amazon.fr,Amazon,Livry Gargan,,93190,MarketplaceFacilitator,6.99,1.4,0,0,0,0,0,0,-1.4,-1.3,-4.08,0,0,1.61
17 sep 2021 23:49:47 UTC,16212384422,Commande,404-3653976-0354727,FBA_Bxpp_Green-ARS04GR-500gm,The Glass Pebble Shop U-COZP-WNK0. Vert. Billes Plates en Verre,1,amazon.fr,Amazon,VERS-PONT-DU-GARD,,30210,MarketplaceFacilitator,8.24,1.65,0,0,0,0,0,0,-1.65,-1.53,-5.62,0,0,1.09
17 sep 2021 23:49:47 UTC,16212384422,Commande,404-3653976-0354727,FBA_Blue_Pebbles_1KG,ARSUK Cailloux de Verre Pierres décoratives Perles pépites gemmes Carreaux de mosaïque pour Vases Artisanat Bols de Jardin réservoir de Poisson (2,1,amazon.fr,Amazon,VERS-PONT-DU-GARD,,30210,MarketplaceFacilitator,9.32,1.87,0,0,0,0,0,0,-1.87,-1.73,-5.85,0,0,1.74
