fecha y hora,identificador de pago,tipo,número de pedido,sku,descripción,cantidad,web de Amazon,gestión logística,ciudad de procedencia del pedido,comunidad autónoma de procedencia del pedido,código postal de procedencia del pedido,Formulario de recaudación de impuestos,ventas de productos,product sales tax,abonos de envío,impuestos por abonos de envío,abonos de envoltorio para regalo,giftwrap credits tax,devoluciones promocionales,promotional rebates tax,impuesto retenido en el sitio web,tarifas de venta,tarifas de Logística de Amazon,tarifas de otras transacciones,otro,total
13 jul 2021 18:41:54 UTC,15829271452,Pedido,405-9401271-5641933,9xpp_baby-cont-ARS-78805-MEDIUM-16pc,ARSUK 250ml Contenedor de alimentos para bebés Congelador Bandejas para cubos Bebé Destete Alimentos Ollas Congelador Tubos Contenedores apilables 1,1,amazon.es,Amazon,CADIZ,Cádiz,11002,MarketplaceFacilitator,14.04,2.95,0,0,0,0,0,0,-2.95,-2.63,-3.78,0,0,7.63
13 jul 2021 18:44:24 UTC,15829271452,Pedido,406-2082596-9577112,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK Objetivo de Airsoft Reinicio automático para práctica de Tiro para Pistolas de Aire Entrenamiento de Caza. de Metal 37x 26x20 cm,1,amazon.es,Amazon,Almería,ALMERIA,4007,MarketplaceFacilitator,14.05,2.95,0,0,0,0,0,0,-2.95,-2.63,-3.78,0,0,7.64
13 jul 2021 19:50:40 UTC,15829271452,Reembolso,404-2017419-8837926,FBA_A0xpp_Apple_peeler_Green,ARSUK 3 in 1 Apple Peladores de manzanas Slicer Dicer Frutas Descorazonador Cortador de Patatas Máquina de Perforación (Verde),1,amazon.es,Amazon,Asturias,Aviles,33401,MarketplaceFacilitator,-10.74,-2.25,0,0,0,0,0,0,2.25,1.61,0,0,0,-9.13
13 jul 2021 20:04:04 UTC,15829271452,Pedido,404-2667082-3525159,ARS_FBA_Funnel_Target_Black_Metal,ARSUK Objetivo de Airsoft Reinicio automático para práctica de Tiro para Pistola de Aire Entrenamiento de Caza de Metal 37 x 26 x 20 cm (Embudo Obje,1,amazon.es,Amazon,Madrid,Madrid,28043,MarketplaceFacilitator,14.88,3.12,0,0,0,0,0,0,-3.12,-2.78,-4.25,0,0,7.85
13 jul 2021 21:11:09 UTC,15829271452,Pedido,404-3394990-2875508,FBA_12inch_guncase_Black_9xPP_EBA,ARSUK Estuche rígido para Pistola de Airsoft BB. Balines y Cartuchos Bolsa - Interior de Espuma (31cm Estuche-Negro),1,amazon.es,Amazon,Tapia,España / Asturias / Tapia de casariego,33740,MarketplaceFacilitator,14.88,3.12,0,0,0,0,0,0,-3.12,-2.78,-3.78,0,0,8.32
13 jul 2021 23:08:39 UTC,15829271452,Pedido,406-6526194-4861958,FBA_Swing_Target_Metal_Black,ARSUK Objetivo de Airsoft Reinicio automático para práctica de Tiro para Pistola de Aire Entrenamiento de Caza de Metal 37 x 26 x 20 cm (Balancearse,1,amazon.es,Amazon,durcal,granada,18650,MarketplaceFacilitator,14.88,3.12,0,0,0,0,0,0,-3.12,-2.78,-3.78,0,0,8.32
14 jul 2021 1:25:07 UTC,15829271452,Pedido,407-0938532-2593961,8xpp_code:ARS-HM,ARSUK Grandes Flores Hechas a Mano Que Brillan en la Oscuridad canicas de Vidrio punteadas Surtidas Juguetes Deportivos Juegos para niños,1,amazon.es,Amazon,BENIEL,MURCIA,30130,MarketplaceFacilitator,10.74,2.26,0,0,0,0,0,0,-2.26,-2.01,-3.15,0,0,5.58
14 jul 2021 4:20:15 UTC,15829271452,Pedido,408-1023192-4427560,FBA-DxD9_Small-120ml_Containers(16pc),ARSUK Tarritos para comida de bebé 120ml. Alimentación infantil Destete envases de conservación de plástico reutilizables sin 100% BPA. apilables,1,amazon.es,Amazon,Sagunto,Valencia,46500,MarketplaceFacilitator,12.39,2.6,0,0,0,0,0,0,-2.6,-2.32,-3.5,0,0,6.57
14 jul 2021 4:20:55 UTC,15829271452,Pedido,408-6935892-6631526,FBA-DxD9_Small-120ml_Containers(16pc),ARSUK Tarritos para comida de bebé 120ml. Alimentación infantil Destete envases de conservación de plástico reutilizables sin 100% BPA. apilables,1,amazon.es,Amazon,Algete,Madrid,28120,MarketplaceFacilitator,12.39,2.6,0,0,0,0,0,0,-2.6,-2.32,-3.5,0,0,6.57
14 jul 2021 8:19:05 UTC,15829271452,Pedido,171-5207343-6925954,FBA_Purple_SprayingMop_600ml_A2xpp,ARSUK Fregona Spray desencadenante Rociador de Agua Fregona para Limpiar el Piso Microfibra Spray Plano Fregona 700ml (Mop Rociador 600ml Morado),1,amazon.es,Amazon,Villalbilla,Madrid,28810,MarketplaceFacilitator,12.39,2.6,0,0,0,0,0,0,-2.6,-2.32,-4.25,0,0,5.82
14 jul 2021 11:49:50 UTC,15829271452,Reembolso,402-0375158-9550735,9xpp_baby-cont-ARS-78805-MEDIUM-16pc,ARSUK 250ml Contenedor de alimentos para bebés Congelador Bandejas para cubos Bebé Destete Alimentos Ollas Congelador Tubos Contenedores apilables 1,1,amazon.es,Amazon,Palma,Illes Balears,7013,MarketplaceFacilitator,-14.04,-2.95,-1.65,-0.35,0,0,1.65,0.35,2.95,2.1,0,0,0,-11.94
14 jul 2021 11:49:50 UTC,15829271452,Reembolso,402-0375158-9550735,FBA-DxD9_Small-120ml_Containers(16pc),ARSUK Tarritos para comida de bebé 120ml. Alimentación infantil Destete envases de conservación de plástico reutilizables sin 100% BPA. apilables,1,amazon.es,Amazon,Palma,Illes Balears,7013,MarketplaceFacilitator,-12.39,-2.6,-1.64,-0.35,0,0,1.64,0.35,2.6,1.86,0,0,0,-10.53
14 jul 2021 14:34:47 UTC,15829271452,Pedido,407-5478374-9117105,Fba_Bxpp_ColourMarbels_100pcs,ARSUK 100 Pedazos Mármoles de Cristal Coloridos. Juguetes de Bolas de Canicas para Juguetes de la Decoración. Consolas de Juegos. Juego de niños. C,1,amazon.es,Amazon,Caraquiz,guadalajara,19188,MarketplaceFacilitator,9.91,2.08,0,0,0,0,0,0,-2.08,-1.85,-3.15,0,0,4.91
14 jul 2021 16:37:51 UTC,15829271452,Pedido,407-1925008-9791562,FBA_Spraying_Mop_Purple_600ml_a2xpp,ARSUK Fregona con espray para suelo Laminado de madera y suelos de mármol. limpiasuelos. para suelos de azulejos. microfibra Sistema de barrido y roc,1,amazon.es,Amazon,Mombeltrán,Avila,5410,MarketplaceFacilitator,12.39,2.6,0,0,0,0,0,0,-2.6,-2.32,-4.25,0,0,5.82
14 jul 2021 17:31:11 UTC,15829271452,Pedido,402-8434484-0617922,ARS_FBA_Funnel_Target_Black_Metal,ARSUK Objetivo de Airsoft Reinicio automático para práctica de Tiro para Pistola de Aire Entrenamiento de Caza de Metal 37 x 26 x 20 cm (Embudo Obje,1,amazon.es,Amazon,Barcelona,Barcelona,8033,MarketplaceFacilitator,14.88,3.12,0,0,0,0,0,0,-3.12,-2.78,-4.25,0,0,7.85
14 jul 2021 17:50:47 UTC,15829271452,Pedido,403-5416718-3537949,FBA_B-78810-1_Food Containers_7pcs,ARSUK Juego de almacenamiento de comida de 7 unidades,1,amazon.es,Amazon,Mostoles,Madrid,28933,MarketplaceFacilitator,9.91,2.08,0,0,0,0,0,0,-2.08,-1.85,-3.78,0,0,4.28
14 jul 2021 18:05:59 UTC,15829271452,Pedido,404-2348235-1984320,FBA_12inch_guncase_Black_9xPP_EBA,ARSUK Estuche rígido para Pistola de Airsoft BB. Balines y Cartuchos Bolsa - Interior de Espuma (31cm Estuche-Negro),1,amazon.es,Amazon,Palencia,Palencia,34004,MarketplaceFacilitator,14.88,3.12,0,0,0,0,0,0,-3.12,-2.78,-3.78,0,0,8.32
14 jul 2021 18:26:27 UTC,15829271452,Pedido,402-3558085-6753931,Fba_Code:ARS-20L-SS_20LsolarShower,ARSUK Contenedor de Agua de 80L para Carretilla. jardinería. alimentación. Ganado (Ducha Solar 20L),1,amazon.es,Amazon,ALMAGRO,CIUDAD REAL,13270,MarketplaceFacilitator,7.44,1.56,0,0,0,0,0,0,-1.56,-1.39,-3.5,0,0,2.55
14 jul 2021 20:11:43 UTC,15829271452,Pedido,402-1011194-6941945,9xpp_baby-cont-ARS-78805-MEDIUM-16pc,ARSUK 250ml Contenedor de alimentos para bebés Congelador Bandejas para cubos Bebé Destete Alimentos Ollas Congelador Tubos Contenedores apilables 1,1,amazon.es,Amazon,Gijón,Asturias,33208,MarketplaceFacilitator,14.04,2.95,0,0,0,0,0,0,-2.95,-2.63,-3.78,0,0,7.63
14 jul 2021 21:24:14 UTC,15829271452,Pedido,408-9701901-2254732,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK Objetivo de Airsoft Reinicio automático para práctica de Tiro para Pistolas de Aire Entrenamiento de Caza. de Metal 37x 26x20 cm,1,amazon.es,Amazon,Cúllar Vega,Granada,18195,MarketplaceFacilitator,14.05,2.95,0,0,0,0,0,0,-2.95,-2.63,-3.78,0,0,7.64
14 jul 2021 23:16:57 UTC,15829271452,Tarifas de inventario de Logística de Amazon,B00C4VJW8Y,,Tarifa por devolución de inventario,,Amazon.es,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,-0.55,-0.55
15 jul 2021 1:32:40 UTC,15829271452,Pedido,408-9515912-4264359,FBA_A0_Code:ARS-TG03-BK-Target-stand-lon,ARSUK Parabalas de Metal para dianas de 14x14cm. Soporte de dianas para Rifles. Pistolas de Aire comprimido,1,amazon.es,Amazon,Ibi,Alicante,3440,MarketplaceFacilitator,14.05,2.95,0,0,0,0,0,0,-2.95,-2.63,-4.25,0,0,7.17
15 jul 2021 1:35:40 UTC,15829271452,Pedido,403-3192220-1668312,FBA_8pcs-plastic-box-Small,ARSUK Recipientes para comida de bebé 120 ml. envases de conservación de plástico reutilizables sin BPA. apilables. aptos para microondas y congela,1,amazon.es,Amazon,Orellana la Vieja,Badajo.,6740,MarketplaceFacilitator,8.26,1.73,4.12,0.87,0,0,0,0,-2.6,-0.82,-7.11,0,0,4.45
15 jul 2021 2:16:13 UTC,15829271452,Pedido,405-6095373-6655510,FBA_KMS-9892B2_H_M_Magnifier,ARSUK Lupa de cabeza LED con luz. para lectura reparación fabricación de relojes costura. 5 lentes de intercambio - Batería: 3AAA (no incluida),1,amazon.es,Amazon,Valencia,Alfafar,46910,MarketplaceFacilitator,12.39,2.6,0,0,0,0,0,0,-2.6,-2.32,-3.5,0,0,6.57
15 jul 2021 4:14:32 UTC,15829271452,Pedido,403-5373820-5354713,FBA_5xpp_Blue-200PCS _(1KG),Piedras decorativas. piedras preciosas perlas. Guirnalda Decorativa de Cristal. Piedras Redondeadas Preciosas. Piedras y Minerales 200pcs (1kg) Por AR,1,amazon.es,Amazon,HOYO DE MANZANARES,MADRID,28240,MarketplaceFacilitator,8.26,1.74,0,0,0,0,0,0,-1.74,-1.55,-4.25,0,0,2.46
15 jul 2021 7:16:52 UTC,15829271452,Pedido,403-8528917-9768368,FBA_12inch_guncase_Black_9xPP_EBA,ARSUK Estuche rígido para Pistola de Airsoft BB. Balines y Cartuchos Bolsa - Interior de Espuma (31cm Estuche-Negro),1,amazon.es,Amazon,La Roda de Andalucía,sevilla,41590,MarketplaceFacilitator,14.88,3.12,0,0,0,0,0,0,-3.12,-2.78,-3.78,0,0,8.32
15 jul 2021 10:23:36 UTC,15829271452,Pedido,404-8045266-8743516,Fba_5xpp_SpeedLoader-155_TRANSP,ARSUK Airsoft Plastic 500 Count Round Loader Loaded para Bolas de 6 mm BB (500 Vueltas-Transparente),1,amazon.es,Amazon,Huarte,Navarra,31620,MarketplaceFacilitator,6.61,1.39,0,0,0,0,0,0,-1.39,-1.24,-3.15,0,0,2.22
15 jul 2021 10:23:49 UTC,15829271452,Pedido,407-7217524-4125928,FBA_12inch_guncase_Black_9xPP_EBA,ARSUK Estuche rígido para Pistola de Airsoft BB. Balines y Cartuchos Bolsa - Interior de Espuma (31cm Estuche-Negro),1,amazon.es,Amazon,Barberà del Vallès,Barcelona,8210,MarketplaceFacilitator,14.88,3.12,0,0,0,0,0,0,-3.12,-2.78,-3.78,0,0,8.32
15 jul 2021 14:10:53 UTC,15829271452,Reembolso,404-2653384-4314702,FBA-DxD9_Small-120ml_Containers(16pc),ARSUK Tarritos para comida de bebé 120ml. Alimentación infantil Destete envases de conservación de plástico reutilizables sin 100% BPA. apilables,1,amazon.es,Amazon,Castellterçol,Barcelona,8183,MarketplaceFacilitator,-12.39,-2.6,0,0,0,0,0,0,2.6,1.86,0,0,0,-10.53
15 jul 2021 14:49:11 UTC,15829271452,Pedido,402-7338626-5585142,FBA_Green_Mop&Bucket_Set_Code:R-3S,ARSUK Juego de Fregona y Cubo. cabeza giratoria 360° y escurridor Con 2 Recambio de Microfibras. Productos y utensilios de limpieza,1,amazon.es,Amazon,HOSTALRIC,HOSTALRIC,17450,MarketplaceFacilitator,25.62,5.38,0,0,0,0,0,0,-5.38,-4.79,-9.6,0,0,11.23
15 jul 2021 16:50:31 UTC,15829271452,Pedido,403-6501559-1430724,Eu_Color-Marble_50pcs_3xpp,ARSUK Canicas Marbles Protección contra daños para Juguetes Deportivos y al Aire Libre (Color Marbles_40pcs),1,amazon.es,Amazon,Carballo,A Coruña,15100,MarketplaceFacilitator,5.04,1.06,0,0,0,0,0,0,-1.06,-0.94,-3.02,0,0,1.08
15 jul 2021 18:35:24 UTC,15829271452,Pedido,402-5738468-1129141,Fba_Bxpp_ColourMarbels_100pcs,ARSUK 100 Pedazos Mármoles de Cristal Coloridos. Juguetes de Bolas de Canicas para Juguetes de la Decoración. Consolas de Juegos. Juego de niños. C,1,amazon.es,Amazon,las rozas de madrid,madrid,28232,MarketplaceFacilitator,9.91,2.08,0,0,0,0,0,0,-2.08,-1.85,-3.15,0,0,4.91
15 jul 2021 18:47:14 UTC,15829271452,Pedido,402-7408723-6030723,FBA_A0_Code:ARS-TG03-BK-Target-stand-lon,ARSUK Parabalas de Metal para dianas de 14x14cm. Soporte de dianas para Rifles. Pistolas de Aire comprimido,1,amazon.es,Amazon,Barcelona,Barcelona,8038,MarketplaceFacilitator,14.05,2.95,0,0,0,0,0,0,-2.95,-2.63,-4.25,0,0,7.17
15 jul 2021 19:14:07 UTC,15829271452,Pedido,407-1275608-1751551,Fba_5xpp_SpeedLoader-155_TRANSP,ARSUK Airsoft Plastic 500 Count Round Loader Loaded para Bolas de 6 mm BB (500 Vueltas-Transparente),1,amazon.es,Amazon,Castellote,Teruel,44560,MarketplaceFacilitator,6.61,1.39,0,0,0,0,0,0,-1.39,-1.24,-3.15,0,0,2.22
15 jul 2021 19:15:16 UTC,15829271452,Pedido,402-8547456-6463547,Fba_5xpp_SpeedLoader-155_TRANSP,ARSUK Airsoft Plastic 500 Count Round Loader Loaded para Bolas de 6 mm BB (500 Vueltas-Transparente),1,amazon.es,Amazon,sevilla,ecija,41400,MarketplaceFacilitator,6.61,1.39,0,0,0,0,0,0,-1.39,-1.24,-3.15,0,0,2.22
15 jul 2021 21:17:26 UTC,15829271452,Pedido,171-3542348-1678727,Fba_Bxpp_ColourMarbels_100pcs,ARSUK 100 Pedazos Mármoles de Cristal Coloridos. Juguetes de Bolas de Canicas para Juguetes de la Decoración. Consolas de Juegos. Juego de niños. C,1,amazon.es,Amazon,Madrid,Madrid,28003,MarketplaceFacilitator,9.91,2.08,0,0,0,0,0,0,-2.08,-1.85,-3.15,0,0,4.91
16 jul 2021 0:43:47 UTC,15829271452,Pedido,405-7806352-3903522,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK Objetivo de Airsoft Reinicio automático para práctica de Tiro para Pistolas de Aire Entrenamiento de Caza. de Metal 37x 26x20 cm,1,amazon.es,Amazon,La Batlloria,Vallès Oriental. Barcelona. Catalunya,8476,MarketplaceFacilitator,14.05,2.95,0,0,0,0,0,0,-2.95,-2.63,-3.78,0,0,7.64
16 jul 2021 1:46:34 UTC,15829271452,Ajuste,,FBA_6xpp_Mixed-200PCS_(1KG),Reembolso de inventario - extraviado en el almacén,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.89,2.89
16 jul 2021 1:53:40 UTC,15829271452,Pedido,406-6273698-3002765,7xPP_Coloured_Marbel_200pc,ARSUK Cat'S Eye Color Glass Marble Runs. Viene en una Bolsa. protección contra daños. Juguetes Deportivos y Juegos al Aire Libre (200 Piezas de már,1,amazon.es,Amazon,Mataró,Barcelona,8304,MarketplaceFacilitator,8.42,1.77,0,0,0,0,0,0,-1.77,-1.57,-4.25,0,0,2.6
16 jul 2021 10:03:52 UTC,15829271452,Pedido,407-8455225-2673104,sfp_7xpp_SpeedLoader-500_TRANSP,ARSUK Airsoft Plastic 500 Count Round Loader Loaded para Bolas de 6 mm BB (500 Vueltas-Transparente),1,amazon.es,Vendedor,Tondela,Viseu,3465-190,MarketplaceFacilitator,7.32,1.68,15.85,3.65,0,0,0,0,-5.33,-4.4,0,0,0,18.77
16 jul 2021 10:03:52 UTC,15829271452,Pedido,407-8455225-2673104,sf_A8xpp_0.20g-10.000-tub-BLACK,ARSUK Balines de Airsoft. Munición Bolas de paintball 6mm. 0.20g de Alto Grado Precision de plástico Cantidades; 2000. 4000. 5000. 10.000 Balines(0.,1,amazon.es,Vendedor,Tondela,Viseu,3465-190,MarketplaceFacilitator,19.51,4.49,15.85,3.65,0,0,0,0,-8.14,-6.72,0,0,0,28.64
16 jul 2021 14:40:11 UTC,15829271452,Pedido,406-8509014-6354722,FBA_A0_Code:ARS-TG03-BK-Target-stand-lon,ARSUK Parabalas de Metal para dianas de 14x14cm. Soporte de dianas para Rifles. Pistolas de Aire comprimido,1,amazon.es,Amazon,Guareña,Badajoz,6470,MarketplaceFacilitator,14.05,2.95,0,0,0,0,0,0,-2.95,-2.63,-4.25,0,0,7.17
16 jul 2021 14:53:48 UTC,15829271452,Reembolso,403-3192220-1668312,FBA_8pcs-plastic-box-Small,ARSUK Recipientes para comida de bebé 120 ml. envases de conservación de plástico reutilizables sin BPA. apilables. aptos para microondas y congela,1,amazon.es,Amazon,Orellana la Vieja,Badajo.,6740,MarketplaceFacilitator,-8.26,-1.73,-4.12,-0.87,0,0,0,0,2.6,0.66,4.12,0,0,-7.6
16 jul 2021 17:37:50 UTC,15829271452,Pedido,408-2479985-4944360,FBA_6xpp_Mixed-200PCS_(1KG),ARSUK Guijarros. Cuentas de Vidrio y Guijarros. Pepitas de Vidrio. Gemas de Forma Redonda. Piedras Decorativas para jarrones. acuarios. Velas flotante,1,amazon.es,Amazon,Gandia,Valencia,46702,MarketplaceFacilitator,8.26,1.74,0,0,0,0,0,0,-1.74,-1.55,-4.25,0,0,2.46
16 jul 2021 20:42:55 UTC,15829271452,Pedido,407-6008230-8581150,FBA_0.20G_5000_Pellets_Bio_Tub_White,ARSUK Balines de Airsoft. Munición Bolas de Paintball 6mm. 0.20g de Alto Grado Precision de plástico Cantidades; 2000. 4000. 5000. 10.000 Balines (0,1,amazon.es,Amazon,Montcada I Reixac,Barcelona,8110,MarketplaceFacilitator,13.22,2.78,0,0,0,0,0,0,-2.78,-2.47,-4.25,0,0,6.5
16 jul 2021 21:19:13 UTC,15829271452,Pedido,405-0943923-7835546,FBA_A0_Code:ARS-TG03-BK-Target-stand-lon,ARSUK Parabalas de Metal para dianas de 14x14cm. Soporte de dianas para Rifles. Pistolas de Aire comprimido,1,amazon.es,Amazon,Ferrol,A Coruña,15405,MarketplaceFacilitator,14.05,2.95,0,0,0,0,0,0,-2.95,-2.63,-4.25,0,0,7.17
17 jul 2021 1:30:23 UTC,15829271452,Pedido,405-7303292-2022736,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK Objetivo de Airsoft Reinicio automático para práctica de Tiro para Pistolas de Aire Entrenamiento de Caza. de Metal 37x 26x20 cm,1,amazon.es,Amazon,Santiago del Campo,Caceres,10191,MarketplaceFacilitator,14.05,2.95,0,0,0,0,0,0,-2.95,-2.63,-3.78,0,0,7.64
17 jul 2021 1:36:19 UTC,15829271452,Pedido,404-2029816-9683556,DE-FBA-TMI-1302-1_Purple_Tweezers,Pinzas Cejas Pinzas de Depilar de Cejas depil Precisión Instrumentos para depilación Facial de Cejas. Vello. Herramienta de Belleza Diaria Acero Ino,1,amazon.es,Amazon,Barcelona,Barcelona [Barcelona],8024,MarketplaceFacilitator,3.71,0.78,0,0,0,0,0,0,-0.78,-0.69,-2.26,0,0,0.76
17 jul 2021 1:38:54 UTC,15829271452,Pedido,403-8700069-4123560,8xpp_code:ARS-HM,ARSUK Grandes Flores Hechas a Mano Que Brillan en la Oscuridad canicas de Vidrio punteadas Surtidas Juguetes Deportivos Juegos para niños,1,amazon.es,Amazon,Puerto de Sóller,baleares - mallorca,7108,MarketplaceFacilitator,10.74,2.26,0,0,0,0,0,0,-2.26,-2.01,-3.15,0,0,5.58
17 jul 2021 3:00:44 UTC,15829271452,Pedido,171-8007710-4045134,FBA_Spraying_Mop_Purple_600ml_a2xpp,ARSUK Fregona con espray para suelo Laminado de madera y suelos de mármol. limpiasuelos. para suelos de azulejos. microfibra Sistema de barrido y roc,1,amazon.es,Amazon,Badalona,Barcelona,8918,MarketplaceFacilitator,12.39,2.6,0,0,0,0,0,0,-2.6,-2.32,-4.25,0,0,5.82
17 jul 2021 8:37:29 UTC,15829271452,Pedido,171-8231001-4378743,FBA_Purple_SprayingMop_600ml_A2xpp,ARSUK Fregona Spray desencadenante Rociador de Agua Fregona para Limpiar el Piso Microfibra Spray Plano Fregona 700ml (Mop Rociador 600ml Morado),1,amazon.es,Amazon,MENDATA,BIZKAIA,48382,MarketplaceFacilitator,12.39,2.6,0,0,0,0,0,0,-2.6,-2.32,-4.25,0,0,5.82
17 jul 2021 9:59:43 UTC,15829271452,Pedido,171-3741879-5469945,FBA_8pcs-plastic-box-Small,ARSUK Recipientes para comida de bebé 120 ml. envases de conservación de plástico reutilizables sin BPA. apilables. aptos para microondas y congela,2,amazon.es,Amazon,Gergal,Almeria,4550,MarketplaceFacilitator,16.52,3.46,0,0,0,0,0,0,-3.46,-1.64,-5.98,0,0,8.9
17 jul 2021 11:12:59 UTC,15829271452,Tarifas de inventario de Logística de Amazon,B08J3RM17Z,,Tarifa por devolución de inventario,,Amazon.es,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2
17 jul 2021 11:13:33 UTC,15829271452,Tarifas de inventario de Logística de Amazon,B08J3RM17Z,,Tarifa por devolución de inventario,,Amazon.es,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2
17 jul 2021 13:53:56 UTC,15829271452,Pedido,408-6392648-1913957,FBA_Spraying_Mop_Green_600ml_A2xpp,ARSUK Fregona pulverización para baldosas laminadas de madera dura medo y seco limpiador de ventanas con activación activa Barrido (Green Spray Mop),1,amazon.es,Amazon,Collado Villalba,Madrid,28400,MarketplaceFacilitator,14.46,3.04,0,0,0,0,0,0,-3.04,-2.7,-4.25,0,0,7.51
17 jul 2021 14:31:28 UTC,15829271452,Reembolso,406-1063926-3968355,FBA_8pcs-plastic-box-Small,ARSUK Recipientes para comida de bebé 120 ml. envases de conservación de plástico reutilizables sin BPA. apilables. aptos para microondas y congela,1,amazon.es,Amazon,Durango,Vizcaya,48200,MarketplaceFacilitator,-8.26,-1.73,0,0,0,0,0,0,1.73,0.66,0,0,0,-7.6
17 jul 2021 16:57:29 UTC,15829271452,Reembolso,405-3673537-8390735,"FBA_B0xpp_code:80042_5""-Ship-Bell","ARSUK - Campanas de mano escolar. plata y latón. cristal brillante y pesado para uso a largo plazo (4"" Sólido Latón)",1,amazon.es,Amazon,Madrid,Madrid,28051,,-23.32,-4.67,0,0,0,0,0,0,0,2.77,0,0,0,-25.22
18 jul 2021 1:31:51 UTC,15829271452,Pedido,406-4887409-6856322,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK Objetivo de Airsoft Reinicio automático para práctica de Tiro para Pistolas de Aire Entrenamiento de Caza. de Metal 37x 26x20 cm,1,amazon.es,Amazon,Calonge,Gerona,17251,MarketplaceFacilitator,14.05,2.95,0,0,0,0,0,0,-2.95,-2.63,-3.78,0,0,7.64
18 jul 2021 1:31:57 UTC,15829271452,Pedido,402-6132056-0921115,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK Objetivo de Airsoft Reinicio automático para práctica de Tiro para Pistolas de Aire Entrenamiento de Caza. de Metal 37x 26x20 cm,1,amazon.es,Amazon,Humanes de Madrid,Madrid,28970,MarketplaceFacilitator,14.05,2.95,0,0,0,0,0,0,-2.95,-2.63,-3.78,0,0,7.64
18 jul 2021 1:32:29 UTC,15829271452,Pedido,405-9105807-9822714,FBA_A0_Code:ARS-TG03-BK-Target-stand-lon,ARSUK Parabalas de Metal para dianas de 14x14cm. Soporte de dianas para Rifles. Pistolas de Aire comprimido,1,amazon.es,Amazon,Sevilla,Sevilla,41003,MarketplaceFacilitator,14.05,2.95,0,0,0,0,0,0,-2.95,-2.63,-4.25,0,0,7.17
18 jul 2021 9:10:52 UTC,15829271452,Pedido,402-7326190-3444366,Speed_Loader_90_rounds_Cxpp,ARSUK Airsoft Plastic 155 Count Round Loader Loaded para Bolas de 6 mm BB (90Rd BLK BB Loader),1,amazon.es,Vendedor,Verdizela,Corroios,2855-616,MarketplaceFacilitator,6.91,1.59,22.76,5.24,0,0,0,0,-6.83,-5.64,0,0,0,24.03
18 jul 2021 9:11:04 UTC,15829271452,Pedido,402-2271194-8065138,"A4_Shipbell-3""_Code:1328","ARSUK - Campanas de mano escolar. plata y latón. cristal brillante y pesado para uso a largo plazo (3"" Latón Sólido)",1,amazon.es,Vendedor,Burriana,Castellón,12530,MarketplaceFacilitator,14.87,3.12,19.8,4.16,0,0,0,0,-7.28,-5.19,0,0,0,29.48
18 jul 2021 11:18:40 UTC,15829271452,Pedido,403-2164598-9156361,FBA_Glass_Pebbles-MIXcolour-Packof_100,ARSUK 70 x Piedras de guijarros de Vidrio Decorativo Multicolor Surtido Cuentas de Pepitas de florero,1,amazon.es,Amazon,LAREDO,Cantabria,39770,MarketplaceFacilitator,6.61,1.39,0,0,0,0,0,0,-1.39,-1.24,-3.15,0,0,2.22
18 jul 2021 11:18:59 UTC,15829271452,Pedido,403-7141547-4659521,FBA_8pcs-plastic-box-Small,ARSUK Recipientes para comida de bebé 120 ml. envases de conservación de plástico reutilizables sin BPA. apilables. aptos para microondas y congela,1,amazon.es,Amazon,Vilafranca del Penedès,Barcelona,8720,MarketplaceFacilitator,8.26,1.73,0,0,0,0,0,0,-1.73,-0.82,-2.99,0,0,4.45
18 jul 2021 12:19:57 UTC,15829271452,Ajuste,405-3673537-8390735,"FBA_B0xpp_code:80042_5""-Ship-Bell",FBA Inventory Reimbursement - Customer Return,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,15.58,15.58
18 jul 2021 13:33:08 UTC,15829271452,Pedido,404-4457416-0520354,FBA_Spraying_Mop_Purple_600ml_a2xpp,ARSUK Fregona con espray para suelo Laminado de madera y suelos de mármol. limpiasuelos. para suelos de azulejos. microfibra Sistema de barrido y roc,1,amazon.es,Amazon,BARCELONA,BARCELONA,8014,MarketplaceFacilitator,12.39,2.6,0.27,0.06,0,0,-0.27,-0.06,-2.6,-2.32,-4.25,0,0,5.82
18 jul 2021 17:40:06 UTC,15829271452,Pedido,406-4076181-0392343,EU_Axpp_mixed_Marbles_packof40,ARSUK Las Pistas de mármol de Vidrio de Color Ojo de Gato Vienen en una Bolsa para Juguetes. Regalo de Fiesta para niños. Juego de Anillo. Agujero e,1,amazon.es,Amazon,Alcorcón,Madrid,28922,MarketplaceFacilitator,5.61,1.18,0,0,0,0,0,0,-1.18,-1.05,-3.02,0,0,1.54
