date/time,settlement id,type,order id,sku,description,quantity,marketplace,fulfilment,order city,order state,order postal,tax collection model,product sales,product sales tax,postage credits,shipping credits tax,gift wrap credits,giftwrap credits tax,promotional rebates,promotional rebates tax,marketplace withheld tax,selling fees,fba fees,other transaction fees,other,total
21 Dec 2021 11:52:25 UTC,16825941572,Order,205-0894055-8792335,FBA_A2xpp_0.20g-5000-tub-White,"ARSUK Airsoft BB Pellets Balls High Grade Paintball heavy Duty and Smooth Polished - in Bottles and Bags - 6mm 0.20g, 5000, Rounds(0.20g 5000-Pellets-",1,amazon.co.uk,Amazon,LLANELLI,Carmarthenshire,SA14 6LR,,11.82,2.37,4.16,0.83,0,0,0,0,0,-2.17,-6.82,0,0,10.19
21 Dec 2021 11:53:33 UTC,16825941572,Order,204-8068866-1251563,FBA 3PP_12pc_Glass_Shape_Pebbles,"Decorative Glass Pebbles, Stones Beads Rounded, Stones, Gems (Mixed Colours Available) by ARSUK® (12pcs Art Glass Pebbles)",1,amazon.co.uk,Amazon,BEDFORD,,MK40 4RP,,3.49,0.7,0,0,0,0,0,0,0,-1.28,-0.85,0,0,2.06
21 Dec 2021 11:53:33 UTC,16825941572,Order,204-8068866-1251563,FBA 3PP_12pc_Glass_Shape_Pebbles,"Decorative Glass Pebbles, Stones Beads Rounded, Stones, Gems (Mixed Colours Available) by ARSUK® (12pcs Art Glass Pebbles)",1,amazon.co.uk,Amazon,BEDFORD,,MK40 4RP,,3.49,0.7,0,0,0,0,0,0,0,0,-0.85,0,0,3.34
21 Dec 2021 11:58:32 UTC,16825941572,Order,026-0864266-4305942,FBA_A0_Code:ARS-TG03-BK-Target-stand-lon,ARSUK Airsoft Target Holder Cone Funnel bb Pellets Trap Air Rifle Shooting with 50 Papers 15 * 15cm,1,amazon.co.uk,Amazon,Cardiff,,CF13 4LX,,14.99,3,0,0,0,0,0,0,0,-2.75,-2.66,0,0,12.58
21 Dec 2021 11:59:17 UTC,16825941572,Order,206-0462472-8846756,FBA_8xc9_0.20g-2K-Pellets-WHT,"ARSUK Airsoft BB Pellets Balls High Grade Paintball heavy Duty and Smooth Polished - in Bottles and Bags - 6mm 0.12g,0.20g,0.30g,0.40g BB 2000,3000,40",1,amazon.co.uk,Amazon,ST AUSTELL,Cornwall,PL26 7ZA,,7.91,1.58,0,0,0,0,0,0,0,-1.45,-2.21,0,0,5.83
21 Dec 2021 12:03:43 UTC,16825941572,Order,206-7563973-5100356,FBA_ARS_GD001-2PairBootRack,"ARSUK Welly Boot Rack, Wellington Cast Iron Boot Stand, Outdoor Boot Holders for Wellies, Black Indoor Shoe Box for 2 Pairs and 4 Pairs",1,amazon.co.uk,Amazon,BANGOR,,BT197ZY,,25.82,5.17,0,0,0,0,0,0,0,-4.74,-4.14,0,0,22.11
21 Dec 2021 12:05:07 UTC,16825941572,Order,206-3956391-3907540,FBA_ARS-6569_Apple_Divider_DXPP,"ARSUK Apple Corer Slicer Divider Cutter Peeler and Apple Corer Remover, 8 Stainless Steel Blades, and Easy Use",1,amazon.co.uk,Amazon,Bracknell,Berkshire,RG12 8XF,,4.99,1,0,0,0,0,0,0,0,-0.92,-2.21,0,0,2.86
21 Dec 2021 12:18:52 UTC,16825941572,Refund,203-6597914-5001959,FBA_Coca_Cola_29cm_Money_Bottle,Plastic Coca Cola Savings - Money Box / Bottle 30cm Fancy Money Box / Novelty Money Box,1,amazon.co.uk,Amazon,BURTON-ON-TRENT,,DE13 0LN,,-10.82,-2.17,0,0,0,0,0.22,0.04,0,1.56,0,0,0,-11.17
21 Dec 2021 12:23:12 UTC,16825941572,Order,204-3757117-7052336,Fba_Bxpp_ColourMarbels_100pcs,ARSUK Cat's Eye 100 PCs Wonderful Designed Coloured Assorted Glass Marble Runs for Kids in a Net Bag,1,amazon.co.uk,Amazon,CARDIFF,CARDIFF,CF14 0SR,,6.66,1.33,0,0,0,0,0,0,0,-1.22,-2.21,0,0,4.56
21 Dec 2021 12:37:44 UTC,16825941572,Order,204-5196815-3931548,FBA_PAN-EU_Floor_Magnifier,"ARSUK Floor Magnifier Glass Led Lamp, 5x Magnifying Adjustable Gooseneck Arm Ideal For Small Prints, Sewing, Crafts, Arts, Knitting, Studying, Reading",1,amazon.co.uk,Amazon,PLYMOUTH,Devon,PL9 9RQ,,39.99,8,1.87,0.37,0,0,-1.87,-0.37,0,-7.34,-6.59,0,0,34.06
21 Dec 2021 12:44:23 UTC,16825941572,Order,204-5376888-5693113,UK-FBA-Makeup-Sponge-6pc,"Beauty Make up Sponge Blenders, Makeup Blending Sponge Set 3-6 Pcs Pack Multi-Colored Facial Sponges For Blending Foundation Cream & Powder Face Spong",1,amazon.co.uk,Amazon,St Helier,Jersey,JE23HA,,3.74,0,0,0,0,0,0,0,0,-0.31,-2.21,0,0,1.22
21 Dec 2021 12:44:50 UTC,16825941572,Order,206-8264620-5380321,"FBA_A4_Shipbell-3""_Code:1328","ARSUK Ship Bell, Chimes, Nautical, Solid Brass, Maritime Marine, Boat, School, Dinner, Reception, Home Decor, Wall mounted, Wall Hanging, Wind Chimes,",1,amazon.co.uk,Amazon,DOWNPATRICK,Co Down,BT30 8PW,,11.66,2.33,0,0,0,0,0,0,0,-2.14,-2.5,0,0,9.35
21 Dec 2021 12:46:42 UTC,16825941572,Order,203-0691843-3653147,FBA_Toe_Nail_Scissor_ARS037-CXA0,A Grade Toe Nail Scissors Professional Cuticle Scissors Extra Strong Curved Rust Free Scissor for Grooming Shaping Nails Manicure and Pedicure Scissor,1,amazon.co.uk,Amazon,By Campbeltown,Argyll,PA28 6QE,,2.87,0.57,0,0,0,0,0,0,0,-0.28,-1.46,0,0,1.7
21 Dec 2021 12:48:48 UTC,16825941572,Order,205-0886430-1014751,FBA_ARS_Code:31666_Can_Snuffer_Set,ARSUK Candle Snuffer Set fire extinguisher made of solid brass nickel wood candle cover tool for safe extinguishing (Candle_Snuffer_Set_3 Pcs),1,amazon.co.uk,Amazon,LONDON,,N12 8EN,,11.21,2.24,0,0,0,0,0,0,0,-2.06,-2.21,0,0,9.18
21 Dec 2021 12:50:39 UTC,16825941572,Order,206-9345508-7609935,ARS-UK-S&L-FBA-10_HM_Marble,"ARSUK 10pcs Large Handmade Flowerish Style Glow in the Dark Doted Style Glass Marbles, Sports Toys & Outdoor (10pcs Handmade Marbles)",1,amazon.co.uk,Amazon,HASTINGS,,TN34 2LN,,11.66,2.33,0,0,0,0,0,0,0,-2.14,-1.42,0,0,10.43
21 Dec 2021 12:50:40 UTC,16825941572,Order,205-6351501-2067561,FBA_PAN-EU_16pc_Makeup-Brushes,"Makeup Brushes beauty foundation eyebrow brush set eyeshadow brushes for face powder blush eye shadow eyeliner Make up, lip eye brow tools contour hig",1,amazon.co.uk,Amazon,CRUMLIN,,BT29 4AJ,,7.49,1.5,0,0,0,0,0,0,0,-0.73,-2.21,0,0,6.05
21 Dec 2021 12:54:03 UTC,16825941572,Order,202-9032160-0857165,Axpp_mixed_Marbles_packof50,ARSUK Cat's Eye Coloured Glass Marble Runs Comes in a Bag for Toys Kids Party Gift Playing Ring Hole Off the Wall Games (40 PCs Colour Marbles),1,amazon.co.uk,Amazon,MALDON,,CM9 6FH,,4.8,0.96,0,0,0,0,0,0,0,-0.88,-1.42,0,0,3.46
21 Dec 2021 12:56:33 UTC,16825941572,Refund,204-5326155-9606713,FBA_Coca_Cola_29cm_Money_Bottle,Plastic Coca Cola Savings - Money Box / Bottle 30cm Fancy Money Box / Novelty Money Box,1,amazon.co.uk,Amazon,STOCKPORT,,SK2 5LD,,-10.82,-2.17,0,0,0,0,0.22,0.04,0,1.56,0,0,0,-11.17
21 Dec 2021 13:08:48 UTC,16825941572,Order,206-9010307-4093114,FBA_4PP_10pc_Glow_inthedark_Marbles,ARSUK large handmade flowers glow in the dark dotted glass marbles sports toys & outdoor,1,amazon.co.uk,Amazon,London,,N22 7TL,,10.49,2.1,0,0,0,0,0,0,0,-1.93,-2.21,0,0,8.45
21 Dec 2021 13:09:03 UTC,16825941572,Order,204-3403745-1960334,EU_Axpp_mixed_Marbles_packof40,ARSUK Cat's Eye Coloured Glass Marble Runs Comes in a Bag for Toys Kids Party Gift Playing Ring Hole Off the Wall Games (40 PCs Colour Marbles),1,amazon.co.uk,Amazon,LONDON,,E17 5LE,,4.81,0.96,0,0,0,0,0,0,0,-0.88,-1.77,0,0,3.12
21 Dec 2021 13:09:25 UTC,16825941572,Order,026-4948195-4372302,"FBA_Bells_80045_4""_New","ARSUK hand bell - Service bell, Last orders bell, Santa bell, Reception bell, Small bells, handbells for adults - Wooden handle School bell for Ringin",1,amazon.co.uk,Amazon,Booterstown,Dublin,A94AY26,MarketplaceFacilitator,11.66,2.68,0,0,0,0,0,0,-2.68,-2.19,-2.5,0,0,6.97
21 Dec 2021 13:09:25 UTC,16825941572,Order,026-4948195-4372302,"FBA_Bells_80045_4""_New","ARSUK hand bell - Service bell, Last orders bell, Santa bell, Reception bell, Small bells, handbells for adults - Wooden handle School bell for Ringin",1,amazon.co.uk,Amazon,Booterstown,Dublin,A94AY26,MarketplaceFacilitator,11.66,2.68,0,0,3.24,0.75,0,0,-3.43,-2.19,-5.82,0,0,6.89
21 Dec 2021 13:13:15 UTC,16825941572,Refund,203-9488994-2579535,EU_neck&Desk_MAGNIFIER-MG11B-1,"Magnifying Magnifier Glass, LED Lighted Hands Free Neck and Desk with Light Stand for Reading Needlework Hobby Jewelry Repair Cross Stitch Art Crafts",1,amazon.co.uk,Amazon,AYLESBURY,,HP22 5TD,,-9.42,-1.88,0,0,0,0,0,0,0,1.38,0,0,0,-9.92
21 Dec 2021 13:22:00 UTC,16825941572,Order,202-4378927-2934737,FBA_Coca_Cola_29cm_Money_Bottle,Plastic Coca Cola Savings - Money Box / Bottle 30cm Fancy Money Box / Novelty Money Box,1,amazon.co.uk,Amazon,PONTYPRIDD,,CF38 1UE,,10.82,2.17,0,0,0,0,-0.22,-0.04,0,-1.95,-2.19,0,0,8.59
21 Dec 2021 13:22:19 UTC,16825941572,Order,026-1479066-8041136,FBA_Bxpp_ClearPeebles-ARS04-1xPack-500gm,ARSUK 100 Clear Round Decorative Pebbles/Stones/Beads/Nuggets,1,amazon.co.uk,Amazon,BRISTOL,,BS11 8DD,,7.49,1.5,0,0,0,0,0,0,0,-1.38,-2.21,0,0,5.4
21 Dec 2021 13:24:39 UTC,16825941572,Order,026-4525366-3971563,FBA_Coca_Cola_29cm_Money_Bottle,Plastic Coca Cola Savings - Money Box / Bottle 30cm Fancy Money Box / Novelty Money Box,1,amazon.co.uk,Amazon,PONTYCLUN,,CF72 9UA,,10.82,2.17,0,0,0,0,-0.22,-0.04,0,-1.95,-2.19,0,0,8.59
21 Dec 2021 13:25:02 UTC,16825941572,Order,205-6928930-6321114,EU_neck&Desk_MAGNIFIER-MG11B-1,"Magnifying Magnifier Glass, LED Lighted Hands Free Neck and Desk with Light Stand for Reading Needlework Hobby Jewelry Repair Cross Stitch Art Crafts",1,amazon.co.uk,Amazon,CARDIFF,S Glam,CF23 8PA,,9.42,1.88,0,0,0,0,0,0,0,-1.73,-1.66,0,0,7.91
21 Dec 2021 13:27:52 UTC,16825941572,Order,204-1158273-2715534,FBA_B-78810-1_Food Containers_7pcs,ARSUK Food Containers Storage Lunch Boxes for Cereal Pasta Reusable Stackable - BPA Free Microwave Freezer Dishwasher Safe,1,amazon.co.uk,Amazon,LONDON,,SE27 9HD,,10.41,2.08,1.24,0.25,0,0,-1.24,-0.25,0,-1.91,-2.5,0,0,8.08
21 Dec 2021 13:35:35 UTC,16825941572,Order,026-5706344-3002705,FBA-6xpp_Code:ARS04Y-100pcs-Yellow,ARSUK Glass Pebbles Decorative Stones Beads Nuggets Gems Mosaic Tiles for Vases Craft Garden Bowls Fish Tank (100 pcs yellow pebbles),1,amazon.co.uk,Amazon,BLACKBURN,,BB2 6JS,,7.5,1.5,1.04,0.21,0,0,0,0,0,-1.38,-3.25,0,0,5.62
21 Dec 2021 13:35:43 UTC,16825941572,Order,202-9860124-9728340,A_S&L_BB_loader_90_Rd_Black,ARSUK Airsoft BB Speedloader 90 Round Black Plastic For 6mm BBs Gun Pistol Magazine,1,amazon.co.uk,Amazon,MANCHESTER,,M40 5QF,,5.24,1.05,0,0,0,0,0,0,0,-0.96,-0.85,0,0,4.48
21 Dec 2021 13:45:35 UTC,16825941572,Order,202-3438226-8166764,Mope-Handle-purple,ARSUK Mop Handle Set Home Cleaner Super Absorbent Microfibre Mop Heads Stainless Steel Adjustable Height Handle (Purple),1,amazon.co.uk,Amazon,MAGHERA,County Londonderry,BT46 5QU,,13.41,2.68,0,0,0,0,0,0,0,-2.46,-2.66,0,0,10.97
21 Dec 2021 13:53:33 UTC,16825941572,Order,204-3542467-0351500,FBA_Coca_Cola_29cm_Money_Bottle,Plastic Coca Cola Savings - Money Box / Bottle 30cm Fancy Money Box / Novelty Money Box,1,amazon.co.uk,Amazon,ORPINGTON,,BR5 3DF,,10.82,2.17,0,0,0,0,-0.22,-0.04,0,-1.95,-2.19,0,0,8.59
21 Dec 2021 13:59:31 UTC,16825941572,Order,202-7400254-6662744,FBA_3xpp_500gm/packof1_Mixed_pebbles,"ARSUK Decorative Glass Pebbles, Stones Beads Rounded, Stones, Gems (Mixed Colour)",1,amazon.co.uk,Amazon,ST. NEOTS,,PE19 6AF,,6.91,1.38,0,0,0,0,0,0,0,-1.27,-2.21,0,0,4.81
21 Dec 2021 13:59:39 UTC,16825941572,Order,205-0929962-1261169,FBA_TL-Th_holder_Code_Tol-07-Chrome,"ARSUK Toilet Roll Holder Wall Mounted 3M Self Adhesive Tissue Paper Holders For Bathroom, Kitchen No Drilling Needed Stick On Wall Stainless Steel Wat",1,amazon.co.uk,Amazon,Guildford,Surrey,GU1 1LY,,5.65,1.13,0,0,0,0,0,0,0,-1.04,-2.33,0,0,3.41
21 Dec 2021 14:05:46 UTC,16825941572,Order,202-3041989-1500349,FBA_PAN-EU_16pc_Makeup-Brushes,"Makeup Brushes beauty foundation eyebrow brush set eyeshadow brushes for face powder blush eye shadow eyeliner Make up, lip eye brow tools contour hig",1,amazon.co.uk,Amazon,CLEETHORPES,,DN35 9EL,,6.74,1.35,0,0,0,0,0,0,0,-0.66,-2.21,0,0,5.22
21 Dec 2021 14:06:06 UTC,16825941572,Refund,206-8751948-2057162,FBA_Electric_Peeler_Black,ARSUK Electric Peeler Potato Apple Peeling Machine Fruit Vegetable Spiralizer Cutter Automatic Rotating Kitchen Tool,1,amazon.co.uk,Amazon,BROMLEY,,BR1 5JX,,-14.49,-2.9,0,0,0,0,0,0,0,2.13,0,0,0,-15.26
21 Dec 2021 14:10:15 UTC,16825941572,Order,206-6332887-9261924,Axpp_mixed_Marbles_packof50,ARSUK Cat's Eye Coloured Glass Marble Runs Comes in a Bag for Toys Kids Party Gift Playing Ring Hole Off the Wall Games (40 PCs Colour Marbles),1,amazon.co.uk,Amazon,LONDON,,SE18 3AG,,4.8,0.96,0,0,0,0,0,0,0,-0.88,-1.42,0,0,3.46
21 Dec 2021 14:11:33 UTC,16825941572,Order,203-3236278-8138753,FBA_Swing_Target_Metal_Black,ARSUK Airsoft Swinging Target Self Resetting Air Gun Rifle Shooting Metal 37x 26x20 cm,1,amazon.co.uk,Amazon,MARGATE,,CT9 2PJ,,16.58,3.32,0,0,0,0,0,0,0,-3.04,-2.5,0,0,14.36
21 Dec 2021 14:16:03 UTC,16825941572,Order,206-0928886-7861127,Mope-Handle-Blue,"ARSUK Mop Pole Handle with 2 Replacement Mop Heads 100% Microfiber, 360º Automatic Wringing System, Telescopic bar",1,amazon.co.uk,Amazon,Colchester,Essex,CO6 3JG,,13.82,2.77,0,0,0,0,0,0,0,-2.54,-2.66,0,0,11.39
21 Dec 2021 14:18:11 UTC,16825941572,Order,202-9412284-5582735,FBA_PAN-EU_16pc_Makeup-Brushes,"Makeup Brushes beauty foundation eyebrow brush set eyeshadow brushes for face powder blush eye shadow eyeliner Make up, lip eye brow tools contour hig",1,amazon.co.uk,Amazon,Newtownabbey,,BT379JX,,7.49,1.5,0,0,0,0,0,0,0,-0.73,-2.21,0,0,6.05
21 Dec 2021 14:18:44 UTC,16825941572,Order,026-3017049-6889127,A2xpp_Code:80045_Brass_Bell_Wooden_handl,"ARSUK Traditional style School/Reception/Dinner hand bell with wooden handle (4"" Solid Brass)",1,amazon.co.uk,Amazon,HARTLEPOOL,,TS25 1EY,,9.99,2,0,0,0,0,0,0,0,-1.83,-2.5,0,0,7.66
21 Dec 2021 14:19:34 UTC,16825941572,Order,205-4081346-5945130,EU_neck&Desk_MAGNIFIER-MG11B-1,"Magnifying Magnifier Glass, LED Lighted Hands Free Neck and Desk with Light Stand for Reading Needlework Hobby Jewelry Repair Cross Stitch Art Crafts",1,amazon.co.uk,Amazon,Ashdon,,CB10 2NB,,9.42,1.88,0,0,0,0,0,0,0,-1.73,-1.66,0,0,7.91
21 Dec 2021 14:21:16 UTC,16825941572,Order,206-7637690-0145169,FBA_ARS_Code:31666_Can_Snuffer_Set,ARSUK Candle Snuffer Set fire extinguisher made of solid brass nickel wood candle cover tool for safe extinguishing (Candle_Snuffer_Set_3 Pcs),1,amazon.co.uk,Amazon,London,,SW8 1GH,,11.21,2.24,0,0,0,0,-0.56,-0.11,0,-1.96,-2.21,0,0,8.61
21 Dec 2021 14:27:11 UTC,16825941572,Order,026-9306405-3109938,FBA_8pcs-plastic-box-Small,8pcs Plastic Mini Storage Boxes Baby Weaning Feeding Freezer Food Pots Containers 120 ml,1,amazon.co.uk,Amazon,BRISTOL,,BS9 2LE,,7.67,1.53,0,0,0,0,0,0,0,-0.75,-2.19,0,0,6.26
21 Dec 2021 14:29:42 UTC,16825941572,Order,205-6066868-1629917,FBA-DxD9_Small-120ml_Containers(16pc),Baby Food Container Freezer Cube Trays Weaning Pots Tubs Stacking Containers (Pack 16 Mini),1,amazon.co.uk,Amazon,ALTRINCHAM,,WA15 0LB,,12.07,2.42,0,0,0,0,0,0,0,-2.22,-2.33,0,0,9.94
21 Dec 2021 14:30:05 UTC,16825941572,Order,204-0959630-4835553,FBA_6xPP_BB-DB409_Water_Bag_80L,William Hunter Equestrian H2go Bag - 80 litre - A way of transporting up to 80 litres of water in a wheel barrow where there is no hosepipe available.,1,amazon.co.uk,Amazon,KILMARNOCK,,KA1 1UY,,11.16,2.23,0,0,0,0,0,0,0,-2.05,-2.5,0,0,8.84
21 Dec 2021 14:33:16 UTC,16825941572,Order,203-2693574-0497952,FBA-6x49_ClearPebbles:ARS04TP-2xpacks,ARSUK 1kg Pack of Round Decorative Glass Pebbles / Stones / Beads / Nuggets / Gems / Mosaic Tiles (Clear),1,amazon.co.uk,Amazon,Snodland,Kent,ME6 5HW,,8.74,1.75,0,0,0,0,-0.17,-0.04,0,-1.57,-2.66,0,0,6.05
21 Dec 2021 14:42:53 UTC,16825941572,Order,202-4770728-5519515,FBA_ARS-DL20BLK_Desk_Lamp,"ARSUK LED Desk Lamp with Wireless Charger, Eye-Caring Study Table Lamp, USB Charging Port, Touch Sensitive, 3-Level Brightness, 4-Colors Daylight Lamp",1,amazon.co.uk,Amazon,GREAT YARMOUTH,,NR30 1NN,,15.82,3.17,0,0,0,0,0,0,0,-2.91,-2.5,0,0,13.58
21 Dec 2021 14:43:35 UTC,16825941572,Order,026-2898592-3369102,A4xpp_code:1328_shipbell_3inch,"ARSUK Ship Bell, Nautical, Solid Brass Maritime Marine, Boat, School, Dinner, Reception, Home Decor, Wall Mounted, Wall Hanging Antique Hand Bell, Rin",1,amazon.co.uk,Amazon,DOWNPATRICK,,BT30 6ST,,11.66,2.33,0,0,0,0,0,0,0,-1.86,-2.5,0,0,9.63
21 Dec 2021 14:44:02 UTC,16825941572,Order,204-2082210-2215561,A4xpp_code:1328_shipbell_3inch,"ARSUK Ship Bell, Nautical, Solid Brass Maritime Marine, Boat, School, Dinner, Reception, Home Decor, Wall Mounted, Wall Hanging Antique Hand Bell, Rin",1,amazon.co.uk,Amazon,Tenby,,SA707JD,,11.66,2.33,0,0,0,0,0,0,0,-1.86,-2.5,0,0,9.63
21 Dec 2021 14:46:17 UTC,16825941572,Order,204-6154800-3307526,FBA-5x99_Snuffer_8049_Wooden_Handle,ARSUK Candle Snuffer Fire Extinguisher Solid Brass,2,amazon.co.uk,Amazon,SCARBOROUGH,N Yorkshire,YO12 6NT,,14.98,3,0,0,0,0,0,0,0,-2.76,-4.38,0,0,10.84
21 Dec 2021 14:50:36 UTC,16825941572,Order,205-4798916-9661163,FBA_Red_Apple_Peeler_New,"ARSUK Apple Peeler Potato Peeler and Spiralizer, Vegetable Peelers for Kitchen, Easy Apple Peeling Machine, Fruit Corer Remover Slicer Spiral Cutter S",1,amazon.co.uk,Amazon,Warrington,Cheshire,WA4 5HG,,10.66,2.13,0,0,0,0,0,0,0,-1.96,-2.5,0,0,8.33
21 Dec 2021 14:52:41 UTC,16825941572,Order,204-0184706-0248372,FBA_5xpp_0.12g Bag of-2000 Yellow,"ARSUK Airsoft BB Pellets Balls High-Grade Paintball heavy Duty and Smooth Polished - in Bottles and Bags - 6mm 0.12g,0.20g,0.30g,0.40g BB 2000,3000,40",1,amazon.co.uk,Amazon,TELFORD,Shropshire,TF1 5GH,,4.99,1,0,0,0,0,0,0,0,-0.92,-1.77,0,0,3.3
21 Dec 2021 14:53:01 UTC,16825941572,Order,206-9408522-5150717,FBA_Swing_Target_Metal_Black,ARSUK Airsoft Swinging Target Self Resetting Air Gun Rifle Shooting Metal 37x 26x20 cm,1,amazon.co.uk,Amazon,LEEDS,W Yorkshire,LS268UE,,16.58,3.32,0,0,0,0,0,0,0,-3.04,-2.5,0,0,14.36
21 Dec 2021 14:59:11 UTC,16825941572,Order,205-0153543-5253922,FBA_PAN-EU_16pc_Makeup-Brushes,"Makeup Brushes beauty foundation eyebrow brush set eyeshadow brushes for face powder blush eye shadow eyeliner Make up, lip eye brow tools contour hig",1,amazon.co.uk,Amazon,Woburn sands,Bucks,MK17 8FT,,7.91,1.58,0,0,0,0,0,0,0,-0.77,-2.21,0,0,6.51
21 Dec 2021 15:04:01 UTC,16825941572,Order,206-8100135-8920359,FBA_Coca_Cola_29cm_Money_Bottle,Plastic Coca Cola Savings - Money Box / Bottle 30cm Fancy Money Box / Novelty Money Box,2,amazon.co.uk,Amazon,WYMONDHAM,Norfolk,NR18 9SY,,21.64,4.34,0,0,0,0,-1.08,-0.22,0,-3.78,-4.38,0,0,16.52
21 Dec 2021 15:09:58 UTC,16825941572,Order,206-6832742-8764326,DR-1AOM-SG5K,"ARSUK Decorative Glass Pebbles, Stones Beads Rounded, Stones, Gems (Clear-200PCS (1KG))",1,amazon.co.uk,Amazon,Aberlady,,EH32 0DD,,8.24,1.65,0,0,0,0,0,0,0,-1.51,-2.66,0,0,5.72
21 Dec 2021 15:16:03 UTC,16825941572,Order,204-3985688-4120364,FBA_5xpp_0.12g Bag of-2000 Yellow,"ARSUK Airsoft BB Pellets Balls High-Grade Paintball heavy Duty and Smooth Polished - in Bottles and Bags - 6mm 0.12g,0.20g,0.30g,0.40g BB 2000,3000,40",2,amazon.co.uk,Amazon,FARNWORTH,,BL4 0RP,,9.98,2,0,0,0,0,0,0,0,-1.84,-3.54,0,0,6.6
21 Dec 2021 15:17:34 UTC,16825941572,Order,205-9581735-5725140,A_S&L_BB_loader_90_Rd_Black,ARSUK Airsoft BB Speedloader 90 Round Black Plastic For 6mm BBs Gun Pistol Magazine,1,amazon.co.uk,Amazon,MOSSBANK,,ZE2 9TF,,5.24,1.05,0,0,0,0,0,0,0,-0.96,-0.85,0,0,4.48
21 Dec 2021 15:19:24 UTC,16825941572,Order,026-8849598-3885920,FBA_KMS-9892B2_H_M_Magnifier,"ARSUK Headband Large Magnifying Glass with 2 LED Light, 5 Detachable Lens, Hands-Free Magnifying Glasses for Close Work Sewing Reading Knitting Jewelr",1,amazon.co.uk,Amazon,COWBRIDGE,S Glam,CF71 7TU,,10.42,2.08,0,0,0,0,0,0,0,-1.91,-2.33,0,0,8.26
21 Dec 2021 15:22:47 UTC,16825941572,FBA Inventory Fee,,,Inbound Transportation Fee ,,Amazon.co.uk,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,-22,-22
21 Dec 2021 15:22:47 UTC,16825941572,FBA Inventory Fee,,,Inbound Transportation Program Fee,,Amazon.co.uk,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,-7.26,-7.26
21 Dec 2021 15:24:37 UTC,16825941572,Order,203-5237659-4441100,FBA_Swing_Target_Metal_Black,ARSUK Airsoft Swinging Target Self Resetting Air Gun Rifle Shooting Metal 37x 26x20 cm,1,amazon.co.uk,Amazon,TRURO,,TR4 8DU,,16.58,3.32,0,0,0,0,0,0,0,-3.04,-2.5,0,0,14.36
21 Dec 2021 15:27:14 UTC,16825941572,Order,206-9104238-1526764,FBA_Coca_Cola_29cm_Money_Bottle,Plastic Coca Cola Savings - Money Box / Bottle 30cm Fancy Money Box / Novelty Money Box,3,amazon.co.uk,Amazon,CLACTON-ON-SEA,,CO15 3NL,,32.46,6.51,0,0,0,0,-2.61,-0.51,0,-5.49,-6.57,0,0,23.79
21 Dec 2021 15:30:28 UTC,16825941572,Order,203-3803793-7751527,FBA_Boot-Scraper:18039-BLK,"ARSUK Boot Scraper with Brushes Outdoors, Welly Boot Remover & Cleaner, Shoe Racks Jack Storage Cabinet, Wellington boot stand, Over the Door Shoe Org",1,amazon.co.uk,Amazon,ABERFELDY,,PH15 2BP,,31.66,6.33,0,0,0,0,0,0,0,-5.81,-4.14,0,0,28.04
21 Dec 2021 15:31:52 UTC,16825941572,Order,205-9193043-0253114,EU_neck&Desk_MAGNIFIER-MG11B-1,"Magnifying Magnifier Glass, LED Lighted Hands Free Neck and Desk with Light Stand for Reading Needlework Hobby Jewelry Repair Cross Stitch Art Crafts",1,amazon.co.uk,Amazon,READING,Berks,RG31 4RQ,,9.42,1.88,0,0,0,0,0,0,0,-1.73,-1.66,0,0,7.91
21 Dec 2021 15:32:26 UTC,16825941572,Order,204-8188826-6702727,FBA_Coca_Cola_29cm_Money_Bottle,Plastic Coca Cola Savings - Money Box / Bottle 30cm Fancy Money Box / Novelty Money Box,1,amazon.co.uk,Amazon,WEST DRAYTON,,UB7 9EW,,10.82,2.17,0,0,0,0,-0.22,-0.04,0,-1.95,-2.19,0,0,8.59
21 Dec 2021 15:34:44 UTC,16825941572,Order,204-8142871-4978761,FBA-5xpp_Code:8049_Wooden_Handle,ARSUK Candle Snuffer Set fire extinguisher made of solid brass nickel wood candle cover tool for safe extinguishing (Brass wooden handle),1,amazon.co.uk,Amazon,HAYLING ISLAND,,PO11 9DE,,7.91,1.58,0,0,0,0,-0.79,-0.16,0,-1.31,-2.19,0,0,5.04
21 Dec 2021 15:36:05 UTC,16825941572,Order,205-3797929-1333901,FBA-B0xpp_Code:80042_5inch_shipbell,"ARSUK Ship Bell, Chimes, Nautical, Solid Brass, Maritime Marine, Boat, School, Dinner, Reception, Home Decor, Wall mounted, Wall Hanging, Wind Chimes,",1,amazon.co.uk,Amazon,BROMLEY,KENT,BR2 8GY,,19.16,3.83,0,0,0,0,0,0,0,-3.52,-2.66,0,0,16.81
21 Dec 2021 15:36:50 UTC,16825941572,Order,206-5519973-1253908,FBA_PAN-EU_16pc_Makeup-Brushes,"Makeup Brushes beauty foundation eyebrow brush set eyeshadow brushes for face powder blush eye shadow eyeliner Make up, lip eye brow tools contour hig",1,amazon.co.uk,Amazon,Saltash,,PL124LA,,7.91,1.58,0,0,0,0,0,0,0,-0.77,-2.21,0,0,6.51
