Datum/Uhrzeit	Abrechnungsnummer	Typ	Bestellnummer	SKU	Beschreibung	Menge	Marketplace	Versand	Ort der Bestellung	Bundesland	Postleitzahl	Steuererhebungsmodell	Umsätze	Produktumsatzsteuer	Gutschrift für Versandkosten	Steuer auf Versandgutschrift	Gutschrift für Geschenkverpackung	Steuer auf Geschenkverpackungsgutschriften	Rabatte aus Werbeaktionen	Steuer auf Aktionsrabatte	Einbehaltene Steuer auf Marketplace	Verkaufsgebühren	Gebühren zu Versand durch Amazon	Andere Transaktionsgebühren	Andere	Gesamt
04.01.2022 09:29:26 UTC	16869869152	Bestellung	306-4521105-8558735	A_FBA_Penguin_Go_Racer_Toy	ARSUK - Pinguin Rutsche Mit Musik (Pinguin)	1	amazon.de	Amazon	Neubrandenburg	Mecklenburg-Vorpommern	17033	MarketplaceFacilitator	16.8	3.19	0.66	0.13	0	0	-0.66	-0.13	-3.19	-3	-3.38	0	0	10.42
04.01.2022 09:29:37 UTC	16869869152	Bestellung	302-8958768-0104349	A_FBA_Penguin_Go_Racer_Toy	ARSUK - Pinguin Rutsche Mit Musik (Pinguin)	1	amazon.de	Amazon	Berlin		10115	MarketplaceFacilitator	16.8	3.19	3.35	0.64	0	0	0	0	-3.83	-3	-6.7	0	0	10.45
04.01.2022 09:41:36 UTC	16869869152	Bestellung	303-0237400-9241924	FBA_27W_naturalbulb_packof1_Expp	ARSUK Leuchtstoffröhre. 27 W	1	amazon.de	Amazon	Villingen-Schwenningen	Baden-Württemberg	78052	MarketplaceFacilitator	8.82	1.67	0	0	0	0	0	0	-1.67	-1.57	-2.66	0	0	4.59
04.01.2022 09:54:41 UTC	16869869152	Bestellung	302-2196943-6353958	FBA_27W_naturalbulb_packof1_Expp	ARSUK Leuchtstoffröhre. 27 W	1	amazon.de	Amazon	Rostock	Mecklenburg-Vorpommern	18059	MarketplaceFacilitator	8.82	1.67	0	0	0	0	0	0	-1.67	-1.57	-2.66	0	0	4.59
04.01.2022 09:55:30 UTC	16869869152	Bestellung	304-4866597-4631512	Boot-Scraper-2brush-code:18039-BLK	ARSUK Welly Schuhabstreifer. Stiefelknecht. Schuhbürsten. Schuhzubehör & Pflege Gusseisen Stiefel Gestell Halter und Praktisch Stiefel Stand	1	amazon.de	Amazon	übereisenbach		54689	MarketplaceFacilitator	31.92	6.07	0	0	0	0	0	0	-6.07	-5.7	-4.77	0	0	21.45
04.01.2022 10:32:42 UTC	16869869152	Bestellung	303-5869838-8519548	FBA_Spraying_Mop_Green_600ml_A2xpp	ARSUK Spray Mop für Hartholz-Laminatfliesen Marmorboden Nasses und trockenes Vinyl mit Active-Trigger-Fensterreiniger	1	amazon.de	Amazon	Pforzheim	Baden-Württemberg	75173	MarketplaceFacilitator	15.12	2.87	0	0	0	0	0	0	-2.87	-2.7	-3.99	0	0	8.43
04.01.2022 10:33:49 UTC	16869869152	Bestellung	304-8791744-6842745	FBA_Dxpp_100psc_ColourMarbles	ARSUK Glasmurmeln. Spielzeug. Deko Kugeln Durchsichtig Klare Glasmurmeln. Dekoration Glaskügelchen bunt	1	amazon.de	Amazon	Bad Hersfeld	Hessen	36251	MarketplaceFacilitator	7.76	1.47	0	0	0	0	0	0	-1.47	-1.38	-2.52	0	0	3.86
04.01.2022 10:36:23 UTC	16869869152	Bestellung	028-2996613-8868359	FBA_Red_Apple_Peeler_New	ARSUK Apfelschäler Kartoffel Obstschneider. Apfelentkerner. Schälmaschine Kartoffelschäler und Spiralisierer. Gemüseschäler für die Küche. Einf	1	amazon.de	Amazon	Lauchringen	Baden-Württemberg	79787	MarketplaceFacilitator	10.92	2.07	0	0	0	0	0	0	-2.07	-1.95	-3.38	0	0	5.59
04.01.2022 10:42:23 UTC	16869869152	Bestellung	303-2420858-3508303	FBA_27W_naturalbulb_packof1_Expp	ARSUK Leuchtstoffröhre. 27 W	1	amazon.de	Amazon	Gardelegen OT Letzlingen		39638	MarketplaceFacilitator	8.82	1.67	0	0	0	0	0	0	-1.67	-1.57	-2.66	0	0	4.59
04.01.2022 10:43:25 UTC	16869869152	Bestellung	305-9648455-9140355	SML-07x4p_Code:3501-30-Chrome_th_Wall	ARSUK Papierhandtuchhalter. Küchenhalter Rolle Spender Rack Wandmontage passt in einen Schrank oder unter Schrank Metall (Chrom)	1	amazon.de	Amazon	Groß Kreutz (havel)	Brandenburg	14550	MarketplaceFacilitator	5.03	0.96	0	0	0	0	0	0	-0.96	-0.9	-1.32	0	0	2.81
04.01.2022 10:44:11 UTC	16869869152	Bestellung	028-1772048-3302722	FBA_4PP_10pc_Glow_inthedark_Marbles	ARSUK 10pcs Large Handmade Flowerish Style Glow in The Dark Punktierte Glasmurmeln. Schutz vor Beschädigungen. Sportspielzeug & Outdoor (10 Stück im	1	amazon.de	Amazon	Berlin		13156	MarketplaceFacilitator	11.84	2.25	0	0	0	0	-0.24	-0.04	-2.21	-2.07	-2.52	0	0	7.01
04.01.2022 11:30:40 UTC	16869869152	Bestellung	302-7892096-8132322	FBA_0.20G_5000_Pellets_Bio_Tub_White	ARSUK Airsoft BB Pellets Bälle Hoch- Grade Paintball Schwer Pflicht und glatt Poliert - In der Wanne - 6mm 0.20g. 5000 Runden	1	amazon.de	Amazon	Coesfeld	Nordrhein-Westfalen	48653	MarketplaceFacilitator	14.29	2.71	1.67	0.32	0	0	-1.67	-0.32	-2.71	-2.55	-3.99	0	0	7.75
04.01.2022 12:46:59 UTC	16869869152	Bestellung	304-5717156-7328305	FBA_A2xpp_0.20g-5000-tub-White	ARSUK Softair Kugeln Munition Paintball Hochwertige BB. High Grade 6mm - 0.20g. Gewehr Sniper Waffen Erwachsene Jagdsport Zubehör	1	amazon.de	Amazon	Offenbach Am Main	Hessen	63075	MarketplaceFacilitator	13.45	2.55	3.35	0.64	0	0	0	0	-3.19	-2.4	-7.29	0	0	7.11
04.01.2022 12:49:45 UTC	16869869152	Bestellung	303-2448014-5469913	FBA_8xc9_0.20g-2K-Pellets-BLACK	ARSUK Softair Kugeln Munition Paintball Hochwertige BB. High Grade 6mm - 0.20g. Gewehr Sniper Waffen Erwachsene Jagdsport Zubehör	1	amazon.de	Amazon	Freigericht	Hessen	63579	MarketplaceFacilitator	9.24	1.76	1.67	0.32	0	0	0	0	-2.08	-1.65	-4.19	0	0	5.07
04.01.2022 12:57:45 UTC	16869869152	Bestellung	028-7827472-1296347	S&L-FBA-Color-Marble_40pcs_4xpp	ARSUK Cat's Eye Glasmurmeln Schutz vor Beschädigungen für Sportspielzeug und Outdoor (Farbe Marbles_40pcs)	1	amazon.de	Amazon	Düsseldorf		40489	MarketplaceFacilitator	5.12	0.97	0	0	0	0	0	0	-0.97	-0.91	-1.32	0	0	2.89
04.01.2022 13:00:10 UTC	16869869152	Bestellung	305-7094742-8339558	FBA_9xPP_0.20G-10000-BB_Pellets_White	ARSUK Airsoft BB Pellets Bälle Hochwertiger Paintball Hochleistungs und glatt poliert - 6 mm. 0.20 g. 10000 Runden	1	amazon.de	Amazon	Mayrhofen	Tirol	6290	MarketplaceFacilitator	20.17	4.03	2.07	0.42	0	0	0	0	-4.45	-3.63	-6.83	0	0	11.78
04.01.2022 13:09:35 UTC	16869869152	Bestellung	304-6821610-3301129	Boot-Scraper-2brush-code:18039-BLK	ARSUK Welly Schuhabstreifer. Stiefelknecht. Schuhbürsten. Schuhzubehör & Pflege Gusseisen Stiefel Gestell Halter und Praktisch Stiefel Stand	1	amazon.de	Amazon	AGHIA PARASKEVI	ATTICA	15342	MarketplaceFacilitator	31.92	7.66	12.68	3.04	0	0	0	0	-10.7	-5.94	-17.66	0	0	21
04.01.2022 13:18:40 UTC	16869869152	Erstattung	028-4767704-3713960	EU_Speed_Loader_90_rounds_BLK_Cxpp	ARSUK Airsoft BB Geschwindigkeit Lader 90 Runden Hoch Wird geladen Werkzeuge Zum 6mm BB Pellets. Airsoft BBs Gun. Pistole. und Zeitschrift	1	amazon.de	Amazon	Karlskron		85123	MarketplaceFacilitator	-6.72	-1.28	0	0	0	0	0	0	1.28	0.96	0	0	0	-5.76
04.01.2022 14:17:27 UTC	16869869152	Bestellung	305-4496194-2171542	FBA_Dxpp_100psc_ColourMarbles	ARSUK Glasmurmeln. Spielzeug. Deko Kugeln Durchsichtig Klare Glasmurmeln. Dekoration Glaskügelchen bunt	1	amazon.de	Amazon	Karlsdorf-Neuthard		76689	MarketplaceFacilitator	7.76	1.47	0	0	0	0	0	0	-1.47	-1.38	-2.52	0	0	3.86
04.01.2022 14:31:44 UTC	16869869152	Bestellung	303-8484216-6501152	FBA_ARS_Code:31666_Can_Snuffer_Set	ARSUK Candle Snuffer Set Feuerlöscher aus massivem Messing Nickel Holz Kerzenabdeckung Werkzeug zum sicheren Löschen (Messing_Snuffer_Set_3 STK)	1	amazon.de	Amazon	Luxemburg		L-2623	MarketplaceFacilitator	12.6	2.14	2.98	0.51	0	0	-2.98	-0.51	-2.14	-2.21	-2.52	0	0	7.87
04.01.2022 14:48:31 UTC	16869869152	Bestellung	304-0543641-3657117	EU_neck&Desk_MAGNIFIER-MG11B-1	ARSUK Vergrößerungsglas. Leselupen. LED Licht Beleuchtete Lupe Lesehilfen & Vergrößerung (Hals und Schreibtischlupe)	1	amazon.de	Amazon	Simmozheim	Baden Württemberg	75397	MarketplaceFacilitator	11.34	2.15	0	0	0	0	0	0	-2.15	-2.02	-2.01	0	0	7.31
04.01.2022 14:52:44 UTC	16869869152	Bestellung	304-9616132-4787540	FBA_4PP_10pc_Glow_inthedark_Marbles	ARSUK 10pcs Large Handmade Flowerish Style Glow in The Dark Punktierte Glasmurmeln. Schutz vor Beschädigungen. Sportspielzeug & Outdoor (10 Stück im	1	amazon.de	Amazon	Köln		50829	MarketplaceFacilitator	11.84	2.25	0	0	0	0	-0.24	-0.04	-2.21	-2.07	-2.52	0	0	7.01
04.01.2022 15:15:21 UTC	16869869152	Bestellung	305-0107872-4070732	A_FBA_16gm_Capsule_10_Pack	ARSUK 16g CO2 Patronen Gewinde Gas Kapsel Schnell Luft Nachfüllung Zum Fahrrad Auto Fahrzeuge Schrader Aufblasgerät Fahrrad Reifen Pumpe Fett Straß	1	amazon.de	Amazon	Landscheid		9457	MarketplaceFacilitator	13.28	2.26	0	0	0	0	0	0	-2.26	-1.24	-2.62	0	0	9.42
04.01.2022 15:48:29 UTC	16869869152	Bestellung	304-3740414-1992308	FBA_27W_naturalbulb_packof1_Expp	ARSUK Leuchtstoffröhre. 27 W	1	amazon.de	Amazon	Eitorf	NRW	53783	MarketplaceFacilitator	8.82	1.67	0	0	0	0	0	0	-1.67	-1.57	-2.66	0	0	4.59
04.01.2022 15:51:50 UTC	16869869152	Erstattung	303-2602835-8363546	FBA_A2xpp_0.20g-5000-tub-White	ARSUK Softair Kugeln Munition Paintball Hochwertige BB. High Grade 6mm - 0.20g. Gewehr Sniper Waffen Erwachsene Jagdsport Zubehör	1	amazon.de	Amazon	Schwentinental	Schleswig-Holstein	24223	MarketplaceFacilitator	-13.45	-2.55	0	0	0	0	0	0	2.55	1.92	0	0	0	-11.53
04.01.2022 15:55:12 UTC	16869869152	Bestellung	305-2076398-1112306	FBA_Red_Apple_Peeler_New	ARSUK Apfelschäler Kartoffel Obstschneider. Apfelentkerner. Schälmaschine Kartoffelschäler und Spiralisierer. Gemüseschäler für die Küche. Einf	1	amazon.de	Amazon	Hamburg		22415	MarketplaceFacilitator	10.92	2.07	0	0	0	0	0	0	-2.07	-1.95	-3.38	0	0	5.59
04.01.2022 15:56:06 UTC	16869869152	Bestellung	306-8488947-4787542	FBA_Desk_Lamp_DL209_Grey_Bulb	ARSUK Schreibtischlampe. Energiesparlampe mit 27w Ersatz Tageslicht Birnen (Schreibtischlampe Schwarz mit 27W lampe)	1	amazon.de	Amazon	Bielefeld	Nordrhein-Westfalen	33699	MarketplaceFacilitator	26.88	5.11	3.35	0.64	0	0	-3.35	-0.64	-5.11	-4.8	-4.77	0	0	17.31
04.01.2022 16:03:44 UTC	16869869152	Bestellung	305-7961855-4025167	FBA_Dxpp_100psc_ColourMarbles	ARSUK Glasmurmeln. Spielzeug. Deko Kugeln Durchsichtig Klare Glasmurmeln. Dekoration Glaskügelchen bunt	1	amazon.de	Amazon	Wien		1130	MarketplaceFacilitator	7.76	1.55	1.11	0.22	0	0	-1.11	-0.22	-1.55	-1.4	-2.52	0	0	3.84
04.01.2022 16:24:54 UTC	16869869152	Bestellung	302-3015630-9692366	FBA_8xc9_0.20g-2K-Pellets-BLACK	ARSUK Softair Kugeln Munition Paintball Hochwertige BB. High Grade 6mm - 0.20g. Gewehr Sniper Waffen Erwachsene Jagdsport Zubehör	1	amazon.de	Amazon	Wertheim	Baden-Württemberg	97877	MarketplaceFacilitator	9.24	1.76	0	0	0	0	0	0	-1.76	-1.65	-2.52	0	0	5.07
04.01.2022 16:28:10 UTC	16869869152	Bestellung	303-9908311-0093114	FBA_8xc9_0.20g-2K-Pellets-WHT	ARSUK Softair Kugeln Munition Paintball Hochwertige BB. High Grade 6mm. 0.20g. Gewehr Sniper Waffen Erwachsene Jagdsport Zubehör	1	amazon.de	Amazon	Bergheim		50126	MarketplaceFacilitator	9.2	1.75	0	0	0	0	0	0	-1.75	-1.64	-2.52	0	0	5.04
04.01.2022 16:40:24 UTC	16869869152	Bestellung	305-7798287-5033117	8xpp_code:ARS-HM	ARSUK große handgemachte blumige im Dunkeln leuchtende Gepunktete Glasmurmeln Verschiedene Sportspielzeuge Kinderspiele Laufen	1	amazon.de	Amazon	Tutzing		82327	MarketplaceFacilitator	11.59	2.2	0.71	0.13	0	0	-0.95	-0.17	-2.16	-2.03	-2.52	0	0	6.8
04.01.2022 16:42:08 UTC	16869869152	Bestellung	306-7531504-1352364	FBA_Cxpp_0.20g-2K-Bio-Pellets-WHT	ARSUK Softair Kugeln Munition Paintball Hochwertige BB. High Grade 6mm - 0.20g. Gewehr Sniper Waffen Erwachsene Jagdsport Zubehör	1	amazon.de	Amazon	Germering	Bayern	82110	MarketplaceFacilitator	9.24	1.76	0	0	0	0	0	0	-1.76	-1.65	-2.52	0	0	5.07
04.01.2022 16:42:08 UTC	16869869152	Bestellung	306-7531504-1352364	FBA_8xc9_0.20g-2K-Pellets-BLACK	ARSUK Softair Kugeln Munition Paintball Hochwertige BB. High Grade 6mm - 0.20g. Gewehr Sniper Waffen Erwachsene Jagdsport Zubehör	1	amazon.de	Amazon	Germering	Bayern	82110	MarketplaceFacilitator	9.24	1.76	0	0	0	0	0	0	-3.52	-3.3	-2.52	0	0	1.66
04.01.2022 16:42:08 UTC	16869869152	Bestellung	306-7531504-1352364	FBA_8xc9_0.20g-2K-Pellets-BLACK	ARSUK Softair Kugeln Munition Paintball Hochwertige BB. High Grade 6mm - 0.20g. Gewehr Sniper Waffen Erwachsene Jagdsport Zubehör	1	amazon.de	Amazon	Germering	Bayern	82110		9.24	1.76	0	0	0	0	0	0	0	0	-2.52	0	0	8.48
04.01.2022 16:42:11 UTC	16869869152	Bestellung	305-0650586-1729102	8xpp_code:ARS-HM	ARSUK große handgemachte blumige im Dunkeln leuchtende Gepunktete Glasmurmeln Verschiedene Sportspielzeuge Kinderspiele Laufen	2	amazon.de	Amazon	Murrhardt		71540	MarketplaceFacilitator	23.18	4.4	0	0	0	0	0	0	-4.4	-4.14	-5.04	0	0	14
04.01.2022 17:07:51 UTC	16869869152	Bestellung	305-0060837-7108326	FBA_Boot-Scraper:18039-BLK	ARSUK Welly Schuhabstreifer. Stiefelknecht. Schuhbürsten. Motiv Schuhzubehör & Pflege Gusseisen Wellington Schuhablage. Hergestellt Aus Metall Schuh	1	amazon.de	Amazon	Gerabronn	Baden Württemberg	74582	MarketplaceFacilitator	31.08	5.91	0	0	0	0	0	0	-5.91	-5.55	-4.77	0	0	20.76
04.01.2022 17:08:59 UTC	16869869152	Bestellung	028-0901826-6558746	A_FBA_Penguin_Go_Racer_Toy	ARSUK - Pinguin Rutsche Mit Musik (Pinguin)	1	amazon.de	Amazon	Neuwied		56566	MarketplaceFacilitator	16.8	3.19	3.35	0.64	0	0	0	0	-3.83	-3	-6.68	0	0	10.47
04.01.2022 17:17:21 UTC	16869869152	Bestellung	303-2884407-4972316	8xpp_code:ARS-HM	ARSUK große handgemachte blumige im Dunkeln leuchtende Gepunktete Glasmurmeln Verschiedene Sportspielzeuge Kinderspiele Laufen	1	amazon.de	Amazon	Ganderkesee		27777	MarketplaceFacilitator	11.59	2.2	0	0	0	0	0	0	-2.2	-2.07	-2.52	0	0	7
04.01.2022 17:51:37 UTC	16869869152	Bestellung	302-7230490-3226744	FBA_27W_Replacement_Bulb_Expp	ARSUK Leuchtstoffröhre 27 W. Ersatz für natürliches Tageslicht / Sonneneinstrahlung. FML-Lampe. ideal für BB-DL210 [Energieklasse A+++] (27W Ersat	1	amazon.de	Amazon	Rockenberg	Hessen	35519	MarketplaceFacilitator	12.6	2.39	3.35	0.64	0	0	0	0	-3.03	-2.25	-5.93	0	0	7.77
04.01.2022 18:18:51 UTC	16869869152	Bestellung	303-1851444-4109935	A_FBA_Penguin_Go_Racer_Toy	ARSUK - Pinguin Rutsche Mit Musik (Pinguin)	1	amazon.de	Amazon	Bad Camberg		65520	MarketplaceFacilitator	16.8	3.19	0	0	0	0	0	0	-3.19	-3	-3.38	0	0	10.42
04.01.2022 18:41:09 UTC	16869869152	Bestellung	305-4033693-7625101	A_FBA_Spinning_Shooting_Target	ARSUK Airsoft Pellet Spinnen Ziel Selbst Zurücksetzen Schwingen Ziel Metall Zum Luftgewehr. Gewehr. und Pistole Indoor Draussen Schießen Üben	1	amazon.de	Amazon	Detmold	NRW	32756	MarketplaceFacilitator	15.97	3.03	0	0	0	0	0	0	-3.03	-2.85	-2.52	0	0	10.6
04.01.2022 18:42:33 UTC	16869869152	Bestellung	304-6538460-1961905	FBA_27W_Replacement_Bulb_Expp	ARSUK Leuchtstoffröhre 27 W. Ersatz für natürliches Tageslicht / Sonneneinstrahlung. FML-Lampe. ideal für BB-DL210 [Energieklasse A+++] (27W Ersat	1	amazon.de	Amazon	Eggesin	Mecklenburg-Vorpommern	17367	MarketplaceFacilitator	12.6	2.39	0	0	0	0	0	0	-2.39	-2.25	-2.66	0	0	7.69
04.01.2022 18:46:39 UTC	16869869152	Bestellung	303-0802115-1354761	S&L-FBA-Color-Marble_40pcs_4xpp	ARSUK Cat's Eye Glasmurmeln Schutz vor Beschädigungen für Sportspielzeug und Outdoor (Farbe Marbles_40pcs)	1	amazon.de	Amazon	Bad Kissingen	Bayern	97688	MarketplaceFacilitator	5.12	0.97	0	0	0	0	0	0	-0.97	-0.91	-1.32	0	0	2.89
04.01.2022 18:49:51 UTC	16869869152	Bestellung	305-3293619-4046717	8xpp_code:ARS-HM	ARSUK große handgemachte blumige im Dunkeln leuchtende Gepunktete Glasmurmeln Verschiedene Sportspielzeuge Kinderspiele Laufen	1	amazon.de	Amazon	Duisburg	Nordrhein-Westfalen	47249	MarketplaceFacilitator	11.59	2.2	0	0	0	0	-0.24	-0.04	-2.16	-2.03	-2.52	0	0	6.8
04.01.2022 18:57:54 UTC	16869869152	Bestellung	302-2576307-7196306	FBA_3xpp_500gm/packof1_TP_pebble	ARSUK Glas Pebbles für Aquarium und Dekostück transparent dunkelblau 500 gm	1	amazon.de	Amazon	Dörfles-Esbach	Bayern	96487	MarketplaceFacilitator	7.56	1.44	1.12	0.21	0	0	-1.12	-0.21	-1.44	-1.35	-2.52	0	0	3.69
04.01.2022 18:58:38 UTC	16869869152	Bestellung	302-7831220-2330732	FBA_ARS_Code:31666_Can_Snuffer_Set	ARSUK Candle Snuffer Set Feuerlöscher aus massivem Messing Nickel Holz Kerzenabdeckung Werkzeug zum sicheren Löschen (Messing_Snuffer_Set_3 STK)	1	amazon.de	Amazon	Reichartshausen		74934	MarketplaceFacilitator	12.68	2.41	0	0	0	0	0	0	-2.41	-2.26	-2.52	0	0	7.9
04.01.2022 19:00:28 UTC	16869869152	Bestellung	306-4503952-3322712	FBA_A2xpp_0.20g-5000-tub-BLACK	ARSUK Softair kugeln Munition Paintball Hochwertige BB. High Grade 6mm - 0.20g. Gewehr Sniper Waffen Erwachsene Jagdsport Zubehör	1	amazon.de	Amazon	Eichwalde		15732	MarketplaceFacilitator	13.45	2.55	0	0	0	0	0	0	-2.55	-2.4	-3.99	0	0	7.06
04.01.2022 19:08:00 UTC	16869869152	Erstattung	305-6922915-8052368	Fba_Chitsmastree_bag_Fx4p	ARSUK Aufbewahrungstasche für Weihnachtsbaum. Transporthülle. Schutzhülle. Tragtasche. Aufbewahrungsbeutel. Christmas Tree Storage Bag Geeignet fü	1	amazon.de	Amazon	Duisburg		47259	MarketplaceFacilitator	-10.51	-2	-1.12	-0.21	0	0	1.12	0.21	2	1.5	0	0	0	-9.01
04.01.2022 19:20:30 UTC	16869869152	Bestellung	306-1407912-8341167	A_FBA_16gm_Capsule_10_Pack	ARSUK 16g CO2 Patronen Gewinde Gas Kapsel Schnell Luft Nachfüllung Zum Fahrrad Auto Fahrzeuge Schrader Aufblasgerät Fahrrad Reifen Pumpe Fett Straß	1	amazon.de	Amazon	Prichsenstadt		97357	MarketplaceFacilitator	13.28	2.52	1.68	0.32	0	0	-1.68	-0.32	-2.52	-1.26	-2.62	0	0	9.4
04.01.2022 19:21:49 UTC	16869869152	Bestellung	304-6770555-3120324	A_FBA_16gm_Capsule_10_Pack	ARSUK 16g CO2 Patronen Gewinde Gas Kapsel Schnell Luft Nachfüllung Zum Fahrrad Auto Fahrzeuge Schrader Aufblasgerät Fahrrad Reifen Pumpe Fett Straß	1	amazon.de	Amazon	Eschweiler	NRW	52249	MarketplaceFacilitator	13.28	2.52	0	0	0	0	0	0	-2.52	-1.26	-2.62	0	0	9.4
04.01.2022 19:22:30 UTC	16869869152	Bestellung	028-8965119-6106716	FBA_27W_Replacement_Bulb_Expp	ARSUK Leuchtstoffröhre 27 W. Ersatz für natürliches Tageslicht / Sonneneinstrahlung. FML-Lampe. ideal für BB-DL210 [Energieklasse A+++] (27W Ersat	2	amazon.de	Amazon	Müllheim	Deutschland	79379	MarketplaceFacilitator	25.2	4.78	0	0	0	0	0	0	-4.78	-4.5	-5.32	0	0	15.38
04.01.2022 19:32:22 UTC	16869869152	Bestellung	028-5333992-7774713	FBA_Electric_Peeler_Black	ARSUK Multifunktion Elektrisch Schäler Automatisch Drehen Apfel Schäler Kartoffel Schälen Maschine Gemüse Cutter Rostfreier Stahl Küche Peeling W	1	amazon.de	Amazon	Freising	Bayern	85354	MarketplaceFacilitator	15.96	3.03	0	0	0	0	0	0	-3.03	-2.85	-3.38	0	0	9.73
04.01.2022 19:43:24 UTC	16869869152	Bestellung	302-0330686-0779530	Fba_Chitsmastree_bag_Fx4p	ARSUK Aufbewahrungstasche für Weihnachtsbaum. Transporthülle. Schutzhülle. Tragtasche. Aufbewahrungsbeutel. Christmas Tree Storage Bag Geeignet fü	1	amazon.de	Amazon	Magdeburg	Sachsen-Anhalt	39114	MarketplaceFacilitator	10.08	1.91	0	0	0	0	0	0	-1.91	-1.8	-2.95	0	0	5.33
04.01.2022 19:50:03 UTC	16869869152	Erstattung	302-9317876-8827501	P-EU_Silicon_ClipOn_Tray	ARSUK Vorratsbehälter 9 Stück x 75ml zum Einfrieren von Babybrei mit Silikondeckel. BPA-Frei	2	amazon.de	Amazon	Mühlberg	Brandenburg	4931	MarketplaceFacilitator	-14.7	-2.8	0	0	0	0	0	0	4.2	1.68	0	0	0	-11.62
04.01.2022 19:50:03 UTC	16869869152	Erstattung	302-9317876-8827501	P-EU_Silicon_ClipOn_Tray	ARSUK Vorratsbehälter 9 Stück x 75ml zum Einfrieren von Babybrei mit Silikondeckel. BPA-Frei	1	amazon.de	Amazon	Mühlberg	Brandenburg	4931		-7.35	-1.4	0	0	0	0	0	0	0	0	0	0	0	-8.75
04.01.2022 20:07:23 UTC	16869869152	Bestellung	305-0494426-8292316	FBA-6xpp_Code:ARS04Y-100pcs-Yellow	ARSUK Glaskiesel dekorative Steine Perlen Nuggets Edelsteine Mosaikfliesen für Vasen Craft Garden Bowls Aquarium (100 Stück gelbe Kieselsteine)	1	amazon.de	Amazon	Hammelburg	Bayern	97762	MarketplaceFacilitator	7.71	1.46	0	0	0	0	0	0	-1.46	-1.38	-2.52	0	0	3.81
04.01.2022 20:08:56 UTC	16869869152	Bestellung	305-6476178-3454727	DR-1AOM-SG5K	ARSUK Kiesel. Granulate. Glassteine. Kieselsteine. Wasserperlen. Glasnuggets. bunt Deko Mosaiksteine. Gerundete Dekorsteine für Vasen und Dekoration	1	amazon.de	Amazon	Dieblich		56332	MarketplaceFacilitator	8.97	1.7	0	0	0	0	0	0	-1.7	-1.6	-3.99	0	0	3.38
04.01.2022 20:09:22 UTC	16869869152	Bestellung	305-5918924-9255530	P-EU_Silicon_ClipOn_Tray	ARSUK Vorratsbehälter 9 Stück x 75ml zum Einfrieren von Babybrei mit Silikondeckel. BPA-Frei	1	amazon.de	Amazon	Lutherstadt Wittenberg	Sachsen-Anhalt	6888	MarketplaceFacilitator	7.35	1.4	0	0	0	0	0	0	-1.4	-0.7	-2.95	0	0	3.7
04.01.2022 20:09:38 UTC	16869869152	Bestellung	302-4351277-3436356	FBA_A2xpp_0.20g-5000-tub-White	ARSUK Softair Kugeln Munition Paintball Hochwertige BB. High Grade 6mm - 0.20g. Gewehr Sniper Waffen Erwachsene Jagdsport Zubehör	1	amazon.de	Amazon	Köthen (anhalt)		6366	MarketplaceFacilitator	13.45	2.55	3.35	0.64	0	0	0	0	-3.19	-2.4	-7.29	0	0	7.11
04.01.2022 20:13:50 UTC	16869869152	Erstattung	304-8277138-4789957	FBA_ARS-DL20WHT_Desk_Lamp	ARSUK LED-Schreibtischlampe mit kabellosem Ladegerät. berührungsempfindlicher Augenpflege. 3-stufiger Helligkeit. 4-Farben-Tageslichtlampe für das	1	amazon.de	Amazon	OER-ERKENSCHWICK	NRW	45739	MarketplaceFacilitator	-16.8	-3.19	0	0	0	0	0	0	3.19	2.4	0	0	0	-14.4
04.01.2022 20:59:54 UTC	16869869152	Bestellung	303-6700458-7837906	FBA_Dxpp_100psc_ColourMarbles	ARSUK Glasmurmeln. Spielzeug. Deko Kugeln Durchsichtig Klare Glasmurmeln. Dekoration Glaskügelchen bunt	1	amazon.de	Amazon	Wien	Wien	1100	MarketplaceFacilitator	7.76	1.55	0	0	0	0	0	0	-1.55	-1.4	-2.52	0	0	3.84
04.01.2022 21:00:23 UTC	16869869152	Bestellung	304-4840724-3772310	EU_neck&Desk_MAGNIFIER-MG11B-1	ARSUK Vergrößerungsglas. Leselupen. LED Licht Beleuchtete Lupe Lesehilfen & Vergrößerung (Hals und Schreibtischlupe)	1	amazon.de	Amazon	Nickelsdorf		2425	MarketplaceFacilitator	11.34	2.27	0	0	0	0	0	0	-2.27	-2.04	-2.01	0	0	7.29
04.01.2022 21:05:20 UTC	16869869152	Bestellung	306-7958543-5820334	FBA_27W_naturalbulb_packof1_Expp	ARSUK Leuchtstoffröhre. 27 W	1	amazon.de	Amazon	Wanfried		37281	MarketplaceFacilitator	8.82	1.67	3.35	0.64	0	0	0	0	-2.31	-1.57	-5.96	0	0	4.64
04.01.2022 21:19:48 UTC	16869869152	Bestellung	028-0528565-1845949	FBA-6xpp_Code:ARS04Y-200pcs-Yellow	ARSUK dekorative Glaskiesel. Steine. abgerundete Perlen. Edelsteine für Aquarienvasen Aquarium Blumengarten (200 gelbe Kieselsteine)	1	amazon.de	Amazon	Königsbrunn	Bayern	86343	MarketplaceFacilitator	9.24	1.76	0	0	0	0	0	0	-1.76	-1.65	-3.99	0	0	3.6
