Datum/Uhrzeit,Abrechnungsnummer,Typ,Bestellnummer,SKU,Beschreibung,Menge,Marketplace,Versand,Ort der Bestellung,Bundesland,Postleitzahl,Steuererhebungsmodell,Umsätze,Produktumsatzsteuer,Gutschrift für Versandkosten,Steuer auf Versandgutschrift,Gutschrift für Geschenkverpackung,Steuer auf Geschenkverpackungsgutschriften,Rabatte aus Werbeaktionen,Steuer auf Aktionsrabatte,Einbehaltene Steuer auf Marketplace,Verkaufsgebühren,Gebühren zu Versand durch Amazon,Andere Transaktionsgebühren,Andere,Gesamt
14.07.2021 16:29:15 UTC,15829311002,Bestellung,306-7720138-4448328,7xPP_Coloured_Marbel_200pc,"ARSUK Cat's Eye Farbiger Glasmarmor läuft, kommt in Einer Tasche, Schutz vor Beschädigung, Sportspielzeug & Outdoor-Spiele (200 Stück Farbe Marmor)",1,amazon.de,Amazon,Erndtebrück,Nordrhein-Westfalen,57339,MarketplaceFacilitator,"9,24","1,75",0,0,0,0,0,0,"-1,75","-1,65","-3,99",0,0,"3,60"
14.07.2021 18:42:17 UTC,15829311002,Bestellung,028-3216341-2849137,8xpp_code:ARS-HM,ARSUK große handgemachte blumige im Dunkeln leuchtende Gepunktete Glasmurmeln Verschiedene Sportspielzeuge Kinderspiele Laufen,1,amazon.de,Amazon,München,Bayern,81243,MarketplaceFacilitator,"10,92","2,08",0,0,0,0,0,0,"-2,08","-1,95","-2,52",0,0,"6,45"
14.07.2021 19:39:57 UTC,15829311002,Bestellung,028-5739722-3169911,FBA_Green_Mop&Bucket_Set_Code:R-3S,"ARSUK Wischmop und Eimer mit Power Schleuder, Eimer, Bodenwischer mit Rotations-Mechanismus, 360 Mop Set, Reinigungszubehör, (Eimer Set Zitrone)",1,amazon.de,Amazon,Kempten (allgäu),Deutschland,87435,MarketplaceFacilitator,"26,05","4,95",0,0,0,0,0,0,"-4,95","-4,65","-6,95",0,0,"14,45"
14.07.2021 20:52:46 UTC,15829311002,Bestellung,302-5329746-3029939,Eu_Color-Marble_50pcs_3xpp,ARSUK Cat's Eye Glasmurmeln Schutz vor Beschädigungen für Sportspielzeug und Outdoor (Farbe Marbles_40pcs),1,amazon.de,Amazon,Gersthofen,,86368,MarketplaceFacilitator,"4,37","0,83",0,0,0,0,0,0,"-0,83","-0,78","-2,16",0,0,"1,43"
14.07.2021 23:06:49 UTC,15829311002,Versand durch Amazon Lagergebühr,Water20LBG,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-4,00","-4,00"
14.07.2021 23:16:09 UTC,15829311002,Versand durch Amazon Lagergebühr,B00C4VJW8Y,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-5,50","-5,50"
14.07.2021 23:16:34 UTC,15829311002,Versand durch Amazon Lagergebühr,B00C4VJW8Y,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-2,75","-2,75"
14.07.2021 23:16:59 UTC,15829311002,Versand durch Amazon Lagergebühr,B00C4VJW8Y,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-0,55","-0,55"
14.07.2021 23:20:53 UTC,15829311002,Erstattung,302-5222928-3986707,FBA_Green_SprayingMop_600ml_A2xpp,ARSUK SPRAY MOP Wasser Sprühen Bodenreiniger Fliesen Marmor Küche 700 ml Micro Fibre,1,amazon.de,Amazon,Frankfurt Am Main,,60489,,"-11,93","-2,27",0,0,0,0,0,0,0,"1,70",0,0,0,"-12,50"
14.07.2021 23:50:16 UTC,15829311002,Bestellung,304-7023865-0056336,FBA 4PP_10pc_Doted_Marbles,"ARSUK 10pcs Large Handmade Flowerish Style Glow in The Dark Punktierte Glasmurmeln, Schutz vor Beschädigungen, Sportspielzeug & Outdoor (10 Stück Ge",1,amazon.de,Amazon,Unterhaching,,82008,MarketplaceFacilitator,"9,24","1,76",0,0,0,0,0,0,"-1,76","-1,65","-2,52",0,0,"5,07"
15.07.2021 00:12:45 UTC,15829311002,Bestellung,303-2734685-5733100,"FBA_B0xpp_code:80042_5""-Ship-Bell","ARSUK Schiffsglocke Türklingel Messing Wand Tür Bahnhofs antik Vintage Entwurfs Garten Glocke für Schulempfang, Abendessen, Shop, Hotelservice, Han",1,amazon.de,Amazon,Ferdinandshof,Mecklenburg-Vorpommern,17379,,"23,52","4,47",0,0,0,0,0,0,0,"-4,20","-3,99",0,0,"19,80"
15.07.2021 00:38:37 UTC,15829311002,Bestellung,302-6894192-0145153,Fba_CAxpp_ARS-DL-209_Desk-Lamp_Grey,"ARSUK Schreibtischlampe, Energiesparlampe mit 27w Ersatz Tageslicht Birnen (Schreibtischlampe grau mit 27W lampe)",1,amazon.de,Amazon,Tittmoning,,84529,MarketplaceFacilitator,"25,37","4,82",0,0,0,0,0,0,"-4,82","-4,53","-4,77",0,0,"16,07"
15.07.2021 01:42:53 UTC,15829311002,Bestellung,304-5642473-9667515,Fba_5xpp_SpeedLoader-155_TRANSP,ARSUK Airsoft Plastic 500 Count Round Speed Loader für 6 mm BB-Pellets (500 Runden-Transparent),1,amazon.de,Amazon,Bielefeld,,33719,MarketplaceFacilitator,"6,72","1,28",0,0,0,0,0,0,"-1,28","-1,20","-2,52",0,0,"3,00"
15.07.2021 02:04:37 UTC,15829311002,Bestellung,302-3198460-3681955,FBA_Purple_SprayingMop_600ml_A2xpp,ARSUK Sprühen Mopp Wasser Sprühen Bodenreiniger Fliesen Marmor Küche 600 ml Micro Fibre,1,amazon.de,Amazon,Oberperfuss,Tirol,6173,MarketplaceFacilitator,"11,93","2,39",0,0,0,0,0,0,"-2,39","-2,15","-3,99",0,0,"5,79"
15.07.2021 02:05:26 UTC,15829311002,Bestellung,304-0827628-8582709,FBA_4PP_10pc_Glow_inthedark_Marbles,"ARSUK 10pcs Large Handmade Flowerish Style Glow in The Dark Punktierte Glasmurmeln, Schutz vor Beschädigungen, Sportspielzeug & Outdoor (10 Stück im",1,amazon.de,Amazon,Scharnebeck,Niedersachsen,21379,MarketplaceFacilitator,"8,56","1,63",0,0,0,0,0,0,"-1,63","-1,53","-2,52",0,0,"4,51"
15.07.2021 03:22:11 UTC,15829311002,Bestellung,305-3461166-6898759,FBA_A0xpp_Apple_peeler_Green,"ARSUK Apfelschäler, Corer, Kartoffel Obst Schäler und Cutter, Schälmaschine, Rotierend Apfel Schäler mit Saugwirkung Tasse (Apfelschäler: Grün)",1,amazon.de,Amazon,Starzach,Baden-Württemberg,72181,MarketplaceFacilitator,"10,92","2,07","1,12","0,21",0,0,"-1,12","-0,21","-2,07","-1,95","-3,38",0,0,"5,59"
15.07.2021 03:27:03 UTC,15829311002,Bestellung,305-7214409-3606763,FBA_B-78810-1_Food Containers_7pcs,"ARSUK Frischhaltedosen-Set Luftdicht, 7-teiliges, Lebensmittelbehälter Auslaufsichere aus BPA-freiem Plastik",1,amazon.de,Amazon,30851 Langenhagen,,30851,MarketplaceFacilitator,"10,08","1,91",0,0,0,0,0,0,"-1,91","-1,80","-3,38",0,0,"4,90"
15.07.2021 05:59:47 UTC,15829311002,Bestellung,028-8513980-1324360,FBA_12inch_guncase_Black_9xPP_EBA,ARSUK Black Hard BB Airsoft Pistole Fall Cartridge Bag Slip Gute Qualität 12 Zoll (31 cm),1,amazon.de,Amazon,Hagen,,58099,MarketplaceFacilitator,"15,13","2,87",0,0,0,0,0,0,"-2,87","-2,70","-3,38",0,0,"9,05"
15.07.2021 06:05:07 UTC,15829311002,Bestellung,303-9929690-3735560,EU_Axpp_Milky_Marbles_packof40,"ARSUK Glasmurmeln, Spielzeug, Deko Kugeln Durchsichtig Klare Glasmurmeln, Dekoration Glaskügelchen bunt",2,amazon.de,Amazon,Haiger,Hessen,35708,MarketplaceFacilitator,"7,56","1,44",0,0,0,0,0,0,"-1,44","-1,36","-4,32",0,0,"1,88"
15.07.2021 07:50:40 UTC,15829311002,Bestellung,028-6156133-6985967,FBA_Purple_SprayingMop_600ml_A2xpp,ARSUK Sprühen Mopp Wasser Sprühen Bodenreiniger Fliesen Marmor Küche 600 ml Micro Fibre,1,amazon.de,Amazon,Mainz,,55126,MarketplaceFacilitator,"11,93","2,27","3,35","0,64",0,0,0,0,"-2,91","-2,13","-7,31",0,0,"5,84"
15.07.2021 08:05:37 UTC,15829311002,Bestellung,305-0021479-5828348,Fba_CAxpp_Code:ARS-DL-209_Desk-Lamp_GRAY,"ARSUK®Schreibtischlampen, Lampenfüße, Tisch- & Nachttischlampen (Schreibtischlampen, Schreibtischlamp Grau mit 27w Glühlampe)",1,amazon.de,Amazon,Mannheim,,68163,MarketplaceFacilitator,"26,04","4,95","3,35","0,64",0,0,"-3,35","-0,64","-4,95","-4,65","-4,77",0,0,"16,62"
15.07.2021 09:06:24 UTC,15829311002,Bestellung,302-4924750-4985939,"SFP_B7xpp_ShipBell_80043_Dia_6""","ARSUK Schiffsglocke Türklingel Messing Wand Tür Bahnhofs Garten Glocke für Schulempfang, Abendessen, Shop, Hotelservice, Dekorationen, Weihnachtsba",1,amazon.de,Verkäufer,Dresden,Sachsen,1324,MarketplaceFacilitator,"27,72","5,27","14,29","2,71",0,0,0,0,"-7,98","-7,50",0,0,0,"34,51"
15.07.2021 10:49:20 UTC,15829311002,Versand durch Amazon Lagergebühr,2106061KHP,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-8,00","-8,00"
15.07.2021 10:49:29 UTC,15829311002,Versand durch Amazon Lagergebühr,2106061KHP,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-40,00","-40,00"
15.07.2021 10:49:55 UTC,15829311002,Versand durch Amazon Lagergebühr,2106061KHP,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-16,00","-16,00"
15.07.2021 11:03:45 UTC,15829311002,Bestellung,302-9974127-7116362,FBA_Green_SprayingMop_600ml_A2xpp,ARSUK Sprühen Mopp Wasser Sprühen Bodenreiniger Fliesen Marmor Küche 600 ml Micro Fibre (Grün Spray Mop 600ml),1,amazon.de,Amazon,Rietz,,6421,MarketplaceFacilitator,"13,02","2,60",0,0,0,0,0,0,"-2,60","-2,34","-3,99",0,0,"6,69"
15.07.2021 11:10:05 UTC,15829311002,Bestellung,303-4993096-7061930,DE-S&L-TMI-1207-Pink-Scissor,Stoffschere Nähen Scharfe Schere Stoff-Bastelschere zum Einfädeln Kunst Heimwerken Büroarbeit Edelstahl Vintage Storch-Stil Stickschere für Sicher,1,amazon.de,Amazon,Seevetal,Niedersachsen,21220,MarketplaceFacilitator,"3,35","0,64",0,0,0,0,0,0,"-0,64","-0,32","-1,73",0,0,"1,30"
15.07.2021 11:10:36 UTC,15829311002,Bestellung,305-1639295-2026710,8xpp_code:ARS-HM,ARSUK große handgemachte blumige im Dunkeln leuchtende Gepunktete Glasmurmeln Verschiedene Sportspielzeuge Kinderspiele Laufen,1,amazon.de,Amazon,Neustadt Am Rübenberge,,31535,MarketplaceFacilitator,"10,92","2,08",0,0,0,0,0,0,"-2,08","-1,95","-2,52",0,0,"6,45"
15.07.2021 13:18:04 UTC,15829311002,Bestellung,306-6945012-5360356,FBA_4PP_10pc_Glow_inthedark_Marbles,"ARSUK 10pcs Large Handmade Flowerish Style Glow in The Dark Punktierte Glasmurmeln, Schutz vor Beschädigungen, Sportspielzeug & Outdoor (10 Stück im",1,amazon.de,Amazon,Greven,,48268,MarketplaceFacilitator,"8,56","1,63","1,12","0,21",0,0,"-1,12","-0,21","-1,63","-1,53","-2,52",0,0,"4,51"
15.07.2021 13:35:56 UTC,15829311002,Bestellung,302-0961358-8761157,PAN_EU_TMI-1167_Beard&Mustache_Scissors,"ARSUK Bartschere, Schnurrbart Schere, Nase Haarentfernung Edelstahl Schere Geeignet zum Stutzen des Bartes, Nasen, Ohrenhaare, Schnurrbart und Körper",1,amazon.de,Amazon,Copenhagen,Brønshøj,2700,MarketplaceFacilitator,"5,03","1,26","3,40","0,85",0,0,"-3,40","-0,85","-1,26","-0,94","-1,73",0,0,"2,36"
15.07.2021 13:37:47 UTC,15829311002,Bestellung,303-2089627-1467508,FBA_Purple_SprayingMop_600ml_A2xpp,ARSUK Sprühen Mopp Wasser Sprühen Bodenreiniger Fliesen Marmor Küche 600 ml Micro Fibre,1,amazon.de,Amazon,Putbus,Deutschland,18581,MarketplaceFacilitator,"11,93","2,27",0,0,0,0,0,0,"-2,27","-2,13","-3,99",0,0,"5,81"
15.07.2021 13:39:57 UTC,15829311002,Anpassung,304-6811886-2241137,Fba_CAxpp_ARS-DL-209_Desk-Lamp_Grey,Versand durch Amazon Erstattung für Lagerbestand - Kundenrücksendung,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"15,18","15,18"
15.07.2021 15:56:12 UTC,15829311002,Bestellung,305-3626071-4113118,FBA_A0xpp_Apple_peeler_Green,"ARSUK Apfelschäler, Corer, Kartoffel Obst Schäler und Cutter, Schälmaschine, Rotierend Apfel Schäler mit Saugwirkung Tasse (Apfelschäler: Grün)",1,amazon.de,Amazon,Westoverledingen,Niedersachsen,26810,MarketplaceFacilitator,"10,92","2,07",0,0,0,0,0,0,"-2,07","-1,95","-3,38",0,0,"5,59"
15.07.2021 22:32:18 UTC,15829311002,Bestellung,305-5153576-0465903,FBA 4PP_10pc_Doted_Marbles,"ARSUK 10pcs Large Handmade Flowerish Style Glow in The Dark Punktierte Glasmurmeln, Schutz vor Beschädigungen, Sportspielzeug & Outdoor (10 Stück Ge",1,amazon.de,Amazon,Unterhaching,,82008,MarketplaceFacilitator,"6,72","1,28",0,0,0,0,0,0,"-1,28","-1,20","-2,52",0,0,"3,00"
16.07.2021 01:01:26 UTC,15829311002,Bestellung,303-9888587-4329918,FBA_Green_Mop&Bucket_Set_Code:R-3S,"ARSUK Wischmop und Eimer mit Power Schleuder, Eimer, Bodenwischer mit Rotations-Mechanismus, 360 Mop Set, Reinigungszubehör, (Eimer Set Zitrone)",1,amazon.de,Amazon,Zossen OT Kallinchen,,15806,MarketplaceFacilitator,"26,05","4,95",0,0,0,0,0,0,"-4,95","-4,65","-6,95",0,0,"14,45"
16.07.2021 01:18:52 UTC,15829311002,Bestellung,306-8062380-1344314,FBA_A0xpp_Apple_peeler_Green,"ARSUK Apfelschäler, Corer, Kartoffel Obst Schäler und Cutter, Schälmaschine, Rotierend Apfel Schäler mit Saugwirkung Tasse (Apfelschäler: Grün)",1,amazon.de,Amazon,Höchberg,Bayern,97204,MarketplaceFacilitator,"10,92","2,07",0,0,0,0,0,0,"-2,07","-1,95","-3,38",0,0,"5,59"
16.07.2021 01:40:15 UTC,15829311002,Bestellung,302-9300139-9938769,FBA_4PP_10pc_Glow_inthedark_Marbles,"ARSUK 10pcs Large Handmade Flowerish Style Glow in The Dark Punktierte Glasmurmeln, Schutz vor Beschädigungen, Sportspielzeug & Outdoor (10 Stück im",1,amazon.de,Amazon,Offenbach Am Main,,63071,MarketplaceFacilitator,"8,56","1,63",0,0,0,0,0,0,"-1,63","-1,53","-2,52",0,0,"4,51"
16.07.2021 03:11:07 UTC,15829311002,Bestellung,304-4472216-5719530,FBA_Dxpp_100psc_ColourMarbles,"ARSUK Glasmurmeln, Spielzeug, Deko Kugeln Durchsichtig Klare Glasmurmeln, Dekoration Glaskügelchen bunt",1,amazon.de,Amazon,Schönwölkau,Sachsen,4509,MarketplaceFacilitator,"6,71","1,28",0,0,0,0,0,0,"-1,28","-1,20","-2,52",0,0,"2,99"
16.07.2021 03:14:29 UTC,15829311002,Bestellung,302-5082652-7098718,S&L_DE_195_Nail_Curved_Scissor,Nagelschere und Nagelhautschere extra fein Solingen - Extra scharf mit gebogener Schneide - Fingernagel Nail Scissors- und Nagel schere Fussnägel - n,2,amazon.de,Amazon,Münchweiler An Der Alsenz,,67728,,"8,38","1,60",0,0,0,0,0,0,0,"-0,80","-3,26",0,0,"5,92"
16.07.2021 06:42:06 UTC,15829311002,Bestellung,028-2548814-1271545,8xpp_code:ARS-HM,ARSUK große handgemachte blumige im Dunkeln leuchtende Gepunktete Glasmurmeln Verschiedene Sportspielzeuge Kinderspiele Laufen,1,amazon.de,Amazon,Tübingen,,72070,MarketplaceFacilitator,"10,92","2,08","0,84","0,16",0,0,"-0,84","-0,16","-2,08","-1,95","-2,52",0,0,"6,45"
16.07.2021 07:32:23 UTC,15829311002,Bestellung,305-2540678-9655534,FBA_8pcs-plastic-box-Small,"ARSUK Mini-Vorratsbehälter 8 Stück - 120ml, Mehrfarbig, Kunststoff, BPA-Frei, 5.7x5.7x3.8cm BPA-Frei",1,amazon.de,Amazon,Recklinghausen,,45663,MarketplaceFacilitator,"8,39","1,60","2,10","0,40",0,0,0,0,"-2,00","-0,80","-4,73",0,0,"4,96"
16.07.2021 08:37:46 UTC,15829311002,Versand durch Amazon Lagergebühr,2106041EFO,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-1,00","-1,00"
16.07.2021 08:37:53 UTC,15829311002,Versand durch Amazon Lagergebühr,2106041EFO,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-5,75","-5,75"
16.07.2021 08:38:02 UTC,15829311002,Versand durch Amazon Lagergebühr,2106041EFO,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-11,50","-11,50"
16.07.2021 08:38:22 UTC,15829311002,Versand durch Amazon Lagergebühr,2106041EFO,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-0,25","-0,25"
16.07.2021 08:38:28 UTC,15829311002,Versand durch Amazon Lagergebühr,2106041EFO,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-0,25","-0,25"
16.07.2021 08:38:41 UTC,15829311002,Versand durch Amazon Lagergebühr,2106041EFO,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-0,75","-0,75"
16.07.2021 08:53:25 UTC,15829311002,Bestellung,304-7276277-8304363,Fba_A6xPP__Toi-holder-Code:Tol-02-Nickl,"ARSUK Toilettenpapierhalter, Seidenpapierspender Traditioneller Vintage-Stil im viktorianischen Stil (Nickel)",1,amazon.de,Amazon,Fulda,Hessen,36037,MarketplaceFacilitator,"10,92","2,08",0,0,0,0,0,0,"-2,08","-1,69","-3,99",0,0,"5,24"
16.07.2021 09:00:32 UTC,15829311002,Bestellung,306-7875513-8791522,7xPP_Coloured_Marbel_200pc,"ARSUK Cat's Eye Farbiger Glasmarmor läuft, kommt in Einer Tasche, Schutz vor Beschädigung, Sportspielzeug & Outdoor-Spiele (200 Stück Farbe Marmor)",1,amazon.de,Amazon,Löningen,,49624,MarketplaceFacilitator,"9,24","1,75",0,0,0,0,0,0,"-1,75","-1,65","-3,99",0,0,"3,60"
16.07.2021 10:38:37 UTC,15829311002,Bestellung,304-0869963-8683536,DE-S&L-TMI-1207-Pink-Scissor,Stoffschere Nähen Scharfe Schere Stoff-Bastelschere zum Einfädeln Kunst Heimwerken Büroarbeit Edelstahl Vintage Storch-Stil Stickschere für Sicher,1,amazon.de,Amazon,Hamburg,Hamburg,22455,MarketplaceFacilitator,"3,35","0,64",0,0,0,0,0,0,"-0,64","-0,32","-1,73",0,0,"1,30"
16.07.2021 10:54:00 UTC,15829311002,Versand durch Amazon Lagergebühr,B01CDAEHFS,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-3,00","-3,00"
16.07.2021 10:54:16 UTC,15829311002,Versand durch Amazon Lagergebühr,B01CDAEHFS,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-1,00","-1,00"
16.07.2021 10:54:40 UTC,15829311002,Versand durch Amazon Lagergebühr,B07GKZB51X,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.07.2021 10:55:17 UTC,15829311002,Versand durch Amazon Lagergebühr,B07GKZB51X,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-5,50","-5,50"
16.07.2021 14:07:30 UTC,15829311002,Bestellung,303-6365164-5051537,"FBA_B7xpp_ShipBell_80043_Dia_6""","ARSUK Schiffsglocke Türklingel Messing Wand Tür Bahnhofs antik Vintage Entwurfs Garten Glocke für Schulempfang, Abendessen, Shop, Hotelservice, Dek",1,amazon.de,Amazon,Mülheim An Der Ruhr,NRW,45479,,"26,04","4,95",0,0,0,0,0,0,0,"-3,72","-3,76",0,0,"23,51"
16.07.2021 14:27:22 UTC,15829311002,Bestellung,028-6230805-3527550,FBA_6xppBabyContainerARS-78805Medium8pcs,"ARSUK Aufbewahrungsbehälter für Babynahrung Gefrierfest Mikrowellengeeignet Luftdicht Kleines Container Set, 8 Stück, 250ml BPA-Frei",1,amazon.de,Amazon,Bielefeld,Nordrhein-Westfalen,33699,,"9,75",0,0,0,0,0,0,0,0,"-0,78","-2,95",0,0,"6,02"
16.07.2021 15:56:35 UTC,15829311002,Erstattung,306-3374581-6433964,Fba_CAxpp_ARS-DL-209_Desk-Lamp_Grey,"ARSUK Schreibtischlampe, Energiesparlampe mit 27w Ersatz Tageslicht Birnen (Schreibtischlampe grau mit 27W lampe)",1,amazon.de,Amazon,Rosdorf,Niedersachsen,37124,MarketplaceFacilitator,"-24,19","-4,60",0,0,0,0,0,0,"4,60","3,46",0,0,0,"-20,73"
16.07.2021 16:49:09 UTC,15829311002,Bestellung,304-4573244-5153904,FBA_A0xpp_Apple_peeler_Green,"ARSUK Apfelschäler, Corer, Kartoffel Obst Schäler und Cutter, Schälmaschine, Rotierend Apfel Schäler mit Saugwirkung Tasse (Apfelschäler: Grün)",1,amazon.de,Amazon,Saarlouis,,66740,MarketplaceFacilitator,"10,92","2,07",0,0,0,0,0,0,"-2,07","-1,95","-3,38",0,0,"5,59"
16.07.2021 17:12:43 UTC,15829311002,Bestellung,302-5123551-7105104,9xpp_baby-cont-ARS-78805-MEDIUM-16pc,"ARSUK Babynahrung Aufbewahrung, zubereitet snackbox für Toddlers and Babies Kinder 16-teilig, 250 ml, BPA-Frei",1,amazon.de,Amazon,Herne,,44628,MarketplaceFacilitator,"14,28","2,71","1,12","0,21",0,0,"-1,12","-0,21","-2,71","-2,55","-3,38",0,0,"8,35"
16.07.2021 18:59:15 UTC,15829311002,Bestellung,304-1714398-8896303,FBA_Green_SprayingMop_600ml_A2xpp,ARSUK Sprühen Mopp Wasser Sprühen Bodenreiniger Fliesen Marmor Küche 600 ml Micro Fibre (Grün Spray Mop 600ml),1,amazon.de,Amazon,Wien,Wien,1160,MarketplaceFacilitator,"13,02","2,60",0,0,0,0,0,0,"-2,60","-2,34","-3,99",0,0,"6,69"
16.07.2021 20:46:36 UTC,15829311002,Erstattung,304-2733224-4211524,FBA_27W_Replacement_Bulb_Expp,"ARSUK Leuchtstoffröhre 27 W, Ersatz für natürliches Tageslicht / Sonneneinstrahlung, FML-Lampe, ideal für BB-DL210 [Energieklasse A+++] (27W Ersat",1,amazon.de,Amazon,Kaufungen,,34260,,"-17,99",0,0,0,0,0,0,0,0,"2,16",0,0,0,"-15,83"
16.07.2021 23:40:29 UTC,15829311002,Bestellung,303-9520589-7201164,FBA_Dxpp_100psc_ColourMarbles,"ARSUK Glasmurmeln, Spielzeug, Deko Kugeln Durchsichtig Klare Glasmurmeln, Dekoration Glaskügelchen bunt",1,amazon.de,Amazon,Krefeld,NRW,47829,MarketplaceFacilitator,"6,80","1,29",0,0,0,0,0,0,"-1,29","-1,21","-2,52",0,0,"3,07"
17.07.2021 01:00:31 UTC,15829311002,Bestellung,028-0751140-0269948,FBA_Purple_SprayingMop_600ml_A2xpp,ARSUK Sprühen Mopp Wasser Sprühen Bodenreiniger Fliesen Marmor Küche 600 ml Micro Fibre,1,amazon.de,Amazon,Magdeburg,,39124,MarketplaceFacilitator,"11,93","2,27","1,12","0,21",0,0,"-1,12","-0,21","-2,27","-2,13","-3,99",0,0,"5,81"
17.07.2021 03:50:08 UTC,15829311002,Bestellung,303-5446295-2702762,FBA 4PP_10pc_Doted_Marbles,"ARSUK 10pcs Large Handmade Flowerish Style Glow in The Dark Punktierte Glasmurmeln, Schutz vor Beschädigungen, Sportspielzeug & Outdoor (10 Stück Ge",1,amazon.de,Amazon,BREMEN,Bremen,28759,MarketplaceFacilitator,"9,24","1,76",0,0,0,0,0,0,"-1,76","-1,65","-2,52",0,0,"5,07"
17.07.2021 11:13:23 UTC,15829311002,Versand durch Amazon Lagergebühr,B08J3RM17Z,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-2,00","-2,00"
17.07.2021 11:13:44 UTC,15829311002,Versand durch Amazon Lagergebühr,B08J3RM17Z,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-2,00","-2,00"
17.07.2021 11:13:44 UTC,15829311002,Versand durch Amazon Lagergebühr,B08J3RM17Z,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-10,00","-10,00"
17.07.2021 14:34:24 UTC,15829311002,Bestellung,304-6547756-4021128,FBA_Green_SprayingMop_600ml_A2xpp,ARSUK Sprühen Mopp Wasser Sprühen Bodenreiniger Fliesen Marmor Küche 600 ml Micro Fibre (Grün Spray Mop 600ml),1,amazon.de,Amazon,Wien,Wien,1160,MarketplaceFacilitator,"13,02","2,60",0,0,0,0,0,0,"-2,60","-2,34","-3,99",0,0,"6,69"
17.07.2021 15:39:51 UTC,15829311002,Erstattung,028-1976055-0482741,DE-FBA-TMI-1302-2-Green-Tweezers,ARSUK Pinzette Lötpinzette Schrägpinzette Augenbrauenpinzette für Perfekt Präzisions Augenbrauen Zupfen Gesichts Haarentfernung Pinzette für Frau,1,amazon.de,Amazon,Hamburg,,22145,MarketplaceFacilitator,"-3,77","-0,72",0,0,0,0,0,0,"0,72","0,54",0,0,0,"-3,23"
17.07.2021 19:14:38 UTC,15829311002,Versand durch Amazon Lagergebühr,B08J3RM17,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-0,55","-0,55"
17.07.2021 22:53:37 UTC,15829311002,Versand durch Amazon Lagergebühr,B008Y1NLIU,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-0,55","-0,55"
17.07.2021 22:54:08 UTC,15829311002,Versand durch Amazon Lagergebühr,B008Y1NLIU,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-0,55","-0,55"
17.07.2021 22:54:14 UTC,15829311002,Versand durch Amazon Lagergebühr,B008Y1NLIU,,Versand durch Amazon Gebühr für Rücksendung,,Amazon.de,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-0,55","-0,55"
